	Tput(Mbps)	config
392231	102.818	Mid-band-Walk
392376	96.287	Mid-band-Walk
392495	152.027	Mid-band-Walk
392636	122.431	Mid-band-Walk
392786	164.365	Mid-band-Walk
392925	104.501	Mid-band-Walk
393059	178.732	Mid-band-Walk
393206	31.586	Mid-band-Walk
393229	11.026	Mid-band-Walk
393268	75.555	Mid-band-Walk
393392	109.077	Mid-band-Walk
393550	103.747	Mid-band-Walk
393671	66.907	Mid-band-Walk
393831	44.497	Mid-band-Walk
393972	99.72	Mid-band-Walk
394110	40.216	Mid-band-Walk
394250	75.651	Mid-band-Walk
394384	86.107	Mid-band-Walk
394525	88.954	Mid-band-Walk
394654	74.401	Mid-band-Walk
394805	80.032	Mid-band-Walk
394951	101.434	Mid-band-Walk
395092	68.201	Mid-band-Walk
395230	61.687	Mid-band-Walk
395370	39.31	Mid-band-Walk
395505	39.317	Mid-band-Walk
395644	43.017	Mid-band-Walk
395787	54.684	Mid-band-Walk
395919	62.841	Mid-band-Walk
396055	31.314	Mid-band-Walk
396195	81.309	Mid-band-Walk
396323	76.272	Mid-band-Walk
396463	101.687	Mid-band-Walk
396604	81.395	Mid-band-Walk
396750	94.679	Mid-band-Walk
396890	84.41	Mid-band-Walk
397014	89.703	Mid-band-Walk
397178	91.146	Mid-band-Walk
397291	80.24	Mid-band-Walk
397460	77.487	Mid-band-Walk
397578	63.488	Mid-band-Walk
397721	65.138	Mid-band-Walk
397854	46.699	Mid-band-Walk
397969	88.243	Mid-band-Walk
398098	62.083	Mid-band-Walk
398230	56.308	Mid-band-Walk
398376	73.623	Mid-band-Walk
398492	69.689	Mid-band-Walk
398629	43.319	Mid-band-Walk
398763	90.685	Mid-band-Walk
398909	95.676	Mid-band-Walk
399062	88.385	Mid-band-Walk
399180	91.007	Mid-band-Walk
399317	91.084	Mid-band-Walk
399458	88.211	Mid-band-Walk
399599	90.775	Mid-band-Walk
399743	72.889	Mid-band-Walk
399892	84.918	Mid-band-Walk
400038	95.226	Mid-band-Walk
400152	73.686	Mid-band-Walk
400284	90.808	Mid-band-Walk
400442	107.528	Mid-band-Walk
400589	101.411	Mid-band-Walk
400706	81.882	Mid-band-Walk
400852	94.786	Mid-band-Walk
400999	79.139	Mid-band-Walk
401151	79.391	Mid-band-Walk
401295	114.195	Mid-band-Walk
401419	124.014	Mid-band-Walk
401550	97.781	Mid-band-Walk
401690	87.286	Mid-band-Walk
401848	107.696	Mid-band-Walk
401994	89.603	Mid-band-Walk
402106	110.372	Mid-band-Walk
402244	102.497	Mid-band-Walk
402390	71.428	Mid-band-Walk
402529	90.722	Mid-band-Walk
402665	110.95	Mid-band-Walk
402807	110.795	Mid-band-Walk
402960	42.28	Mid-band-Walk
403068	29.683	Mid-band-Walk
403174	76.079	Mid-band-Walk
403300	105.008	Mid-band-Walk
403438	49.427	Mid-band-Walk
403562	77.716	Mid-band-Walk
403674	70.189	Mid-band-Walk
403807	107.943	Mid-band-Walk
403948	100.055	Mid-band-Walk
404100	72.929	Mid-band-Walk
404235	100.259	Mid-band-Walk
404387	116.305	Mid-band-Walk
404524	177.215	Mid-band-Walk
404645	192.493	Mid-band-Walk
404787	235.805	Mid-band-Walk
404928	257.151	Mid-band-Walk
405069	252.299	Mid-band-Walk
405216	268.841	Mid-band-Walk
405363	216.006	Mid-band-Walk
405515	235.903	Mid-band-Walk
405656	221.147	Mid-band-Walk
405780	223.699	Mid-band-Walk
405938	239.903	Mid-band-Walk
406079	218.708	Mid-band-Walk
406201	151.799	Mid-band-Walk
406354	218.193	Mid-band-Walk
406478	226.507	Mid-band-Walk
406618	221.836	Mid-band-Walk
406765	250.302	Mid-band-Walk
406906	238.841	Mid-band-Walk
407047	219.381	Mid-band-Walk
407188	208.274	Mid-band-Walk
407341	201.582	Mid-band-Walk
407482	188.185	Mid-band-Walk
407622	200.837	Mid-band-Walk
407740	131.849	Mid-band-Walk
407889	155.66	Mid-band-Walk
408024	156.702	Mid-band-Walk
408163	123.058	Mid-band-Walk
408297	188.341	Mid-band-Walk
408430	184.45	Mid-band-Walk
408571	154.281	Mid-band-Walk
408720	108.027	Mid-band-Walk
408863	73.421	Mid-band-Walk
408962	201.021	Mid-band-Walk
409106	200.766	Mid-band-Walk
409247	189.493	Mid-band-Walk
409404	131.312	Mid-band-Walk
409531	58.764	Mid-band-Walk
409672	24.418	Mid-band-Walk
409794	21.269	Mid-band-Walk
409927	15.364	Mid-band-Walk
410060	43.126	Mid-band-Walk
410194	19.413	Mid-band-Walk
410337	10.896	Mid-band-Walk
410473	17.637	Mid-band-Walk
410616	19.159	Mid-band-Walk
410735	109.573	Mid-band-Walk
410880	11.159	Mid-band-Walk
411017	154.066	Mid-band-Walk
411152	186.482	Mid-band-Walk
411298	132.194	Mid-band-Walk
411440	106.03	Mid-band-Walk
411560	134.957	Mid-band-Walk
411700	130.377	Mid-band-Walk
411867	127.189	Mid-band-Walk
411978	160.109	Mid-band-Walk
412134	188.837	Mid-band-Walk
412274	163.535	Mid-band-Walk
412419	162.276	Mid-band-Walk
412552	168.673	Mid-band-Walk
412675	187.686	Mid-band-Walk
412821	195.04	Mid-band-Walk
412957	184.476	Mid-band-Walk
413121	191.792	Mid-band-Walk
413267	211.096	Mid-band-Walk
413408	255.447	Mid-band-Walk
413543	196.28	Mid-band-Walk
413685	205.853	Mid-band-Walk
413829	191.138	Mid-band-Walk
413964	180.061	Mid-band-Walk
414086	225.813	Mid-band-Walk
414251	123.816	Mid-band-Walk
414382	110.904	Mid-band-Walk
414515	184.559	Mid-band-Walk
414640	133.787	Mid-band-Walk
414781	126.667	Mid-band-Walk
414941	143.048	Mid-band-Walk
415057	146.099	Mid-band-Walk
415206	155.792	Mid-band-Walk
415335	139.956	Mid-band-Walk
415499	132.607	Mid-band-Walk
415617	219.053	Mid-band-Walk
415760	229.003	Mid-band-Walk
415899	192.891	Mid-band-Walk
416040	189.658	Mid-band-Walk
416175	187.094	Mid-band-Walk
416327	145.249	Mid-band-Walk
416466	160.558	Mid-band-Walk
416594	107.301	Mid-band-Walk
416724	126.675	Mid-band-Walk
416872	89.605	Mid-band-Walk
417024	105.878	Mid-band-Walk
417164	179.92	Mid-band-Walk
417307	121.802	Mid-band-Walk
417422	169.704	Mid-band-Walk
417581	166.962	Mid-band-Walk
417690	60.2	Mid-band-Walk
417823	67.426	Mid-band-Walk
417956	95.829	Mid-band-Walk
418104	101.943	Mid-band-Walk
418225	100.993	Mid-band-Walk
418371	120.342	Mid-band-Walk
418499	76.087	Mid-band-Walk
418629	125.429	Mid-band-Walk
418756	129.166	Mid-band-Walk
418896	140.34	Mid-band-Walk
419049	154.398	Mid-band-Walk
419189	205.634	Mid-band-Walk
419324	187.855	Mid-band-Walk
419465	196.575	Mid-band-Walk
419606	206.382	Mid-band-Walk
419747	171.081	Mid-band-Walk
419894	163.893	Mid-band-Walk
420029	188.12	Mid-band-Walk
420170	187.582	Mid-band-Walk
420294	170.838	Mid-band-Walk
420460	144.455	Mid-band-Walk
420572	152.576	Mid-band-Walk
420741	188.778	Mid-band-Walk
420853	75.4	Mid-band-Walk
421019	130.566	Mid-band-Walk
421128	170.681	Mid-band-Walk
421296	126.202	Mid-band-Walk
421425	172.68	Mid-band-Walk
421566	135.462	Mid-band-Walk
421709	146.704	Mid-band-Walk
421844	77.985	Mid-band-Walk
421975	93.855	Mid-band-Walk
422124	116.801	Mid-band-Walk
422245	70.612	Mid-band-Walk
422377	53.942	Mid-band-Walk
422517	99.945	Mid-band-Walk
422656	119.465	Mid-band-Walk
422800	140.176	Mid-band-Walk
422941	137.914	Mid-band-Walk
423093	79.632	Mid-band-Walk
423217	178.972	Mid-band-Walk
423370	174.071	Mid-band-Walk
423505	177.216	Mid-band-Walk
423638	178.888	Mid-band-Walk
423791	100.314	Mid-band-Walk
423919	139.904	Mid-band-Walk
424072	164.054	Mid-band-Walk
424219	135.276	Mid-band-Walk
424365	144.14	Mid-band-Walk
424487	137.561	Mid-band-Walk
424627	134.673	Mid-band-Walk
424768	140.977	Mid-band-Walk
424902	129.948	Mid-band-Walk
425054	162.677	Mid-band-Walk
425168	94.003	Mid-band-Walk
425328	183.576	Mid-band-Walk
425474	167.923	Mid-band-Walk
425615	162.393	Mid-band-Walk
425738	210.495	Mid-band-Walk
425885	173.368	Mid-band-Walk
426011	220.501	Mid-band-Walk
426172	223.669	Mid-band-Walk
426317	200.745	Mid-band-Walk
426458	172.754	Mid-band-Walk
426587	162.913	Mid-band-Walk
426711	165.92	Mid-band-Walk
426857	219.979	Mid-band-Walk
427004	237.555	Mid-band-Walk
427162	204.647	Mid-band-Walk
427303	206.298	Mid-band-Walk
427439	188.072	Mid-band-Walk
427578	187.069	Mid-band-Walk
427711	216.296	Mid-band-Walk
427835	171.649	Mid-band-Walk
427976	240.693	Mid-band-Walk
428122	180.814	Mid-band-Walk
428258	151.533	Mid-band-Walk
428421	98.999	Mid-band-Walk
428538	119.123	Mid-band-Walk
428693	209.685	Mid-band-Walk
428806	229.405	Mid-band-Walk
428975	204.4	Mid-band-Walk
429115	197.202	Mid-band-Walk
429256	235.602	Mid-band-Walk
429386	227.652	Mid-band-Walk
429533	244.718	Mid-band-Walk
429674	226.367	Mid-band-Walk
429793	220.57	Mid-band-Walk
429938	259.03	Mid-band-Walk
430078	241.143	Mid-band-Walk
430217	202.667	Mid-band-Walk
430359	220.432	Mid-band-Walk
430500	167.28	Mid-band-Walk
430663	110.497	Mid-band-Walk
430777	191.374	Mid-band-Walk
430926	204.219	Mid-band-Walk
431055	193.143	Mid-band-Walk
431196	172.208	Mid-band-Walk
431348	164.99	Mid-band-Walk
431477	136.483	Mid-band-Walk
431624	107.42	Mid-band-Walk
431752	120.422	Mid-band-Walk
431896	116.981	Mid-band-Walk
432032	141.053	Mid-band-Walk
432173	64.387	Mid-band-Walk
432329	154.696	Mid-band-Walk
432475	113.472	Mid-band-Walk
432620	95.874	Mid-band-Walk
432738	85.463	Mid-band-Walk
432870	108.27	Mid-band-Walk
433016	105.556	Mid-band-Walk
433162	162.682	Mid-band-Walk
433300	68.0	Mid-band-Walk
433450	118.395	Mid-band-Walk
433572	97.466	Mid-band-Walk
433721	66.22	Mid-band-Walk
433838	141.581	Mid-band-Walk
434001	171.953	Mid-band-Walk
434117	132.667	Mid-band-Walk
434269	144.837	Mid-band-Walk
434412	233.462	Mid-band-Walk
434527	255.177	Mid-band-Walk
434694	223.641	Mid-band-Walk
434835	101.111	Mid-band-Walk
434971	118.845	Mid-band-Walk
435111	99.131	Mid-band-Walk
435231	120.698	Mid-band-Walk
435372	117.17	Mid-band-Walk
435511	110.836	Mid-band-Walk
435680	228.667	Mid-band-Walk
435797	264.309	Mid-band-Walk
435938	208.366	Mid-band-Walk
436102	160.085	Mid-band-Walk
436228	133.941	Mid-band-Walk
436352	142.15	Mid-band-Walk
436504	201.321	Mid-band-Walk
436656	254.888	Mid-band-Walk
436797	293.508	Mid-band-Walk
436920	210.69	Mid-band-Walk
437059	211.03	Mid-band-Walk
437218	193.698	Mid-band-Walk
437359	184.907	Mid-band-Walk
437477	176.128	Mid-band-Walk
437632	287.513	Mid-band-Walk
437756	260.629	Mid-band-Walk
437880	285.354	Mid-band-Walk
438037	241.363	Mid-band-Walk
438190	232.472	Mid-band-Walk
438314	152.225	Mid-band-Walk
438471	122.47	Mid-band-Walk
438589	161.489	Mid-band-Walk
438746	264.682	Mid-band-Walk
438869	146.718	Mid-band-Walk
439010	85.31	Mid-band-Walk
439142	189.092	Mid-band-Walk
439290	139.427	Mid-band-Walk
439430	91.186	Mid-band-Walk
439554	188.326	Mid-band-Walk
439703	181.083	Mid-band-Walk
439864	149.247	Mid-band-Walk
439983	143.711	Mid-band-Walk
440139	179.615	Mid-band-Walk
440264	205.685	Mid-band-Walk
440406	218.627	Mid-band-Walk
440546	217.958	Mid-band-Walk
440681	95.682	Mid-band-Walk
440833	47.059	Mid-band-Walk
440971	51.51	Mid-band-Walk
441118	107.845	Mid-band-Walk
441271	159.178	Mid-band-Walk
441395	117.468	Mid-band-Walk
441547	108.567	Mid-band-Walk
441677	66.432	Mid-band-Walk
441830	66.084	Mid-band-Walk
441948	77.393	Mid-band-Walk
442092	50.174	Mid-band-Walk
442224	21.594	Mid-band-Walk
442343	65.53	Mid-band-Walk
442501	52.722	Mid-band-Walk
442630	79.242	Mid-band-Walk
442783	64.469	Mid-band-Walk
442912	17.134	Mid-band-Walk
443026	31.676	Mid-band-Walk
443174	150.141	Mid-band-Walk
443307	83.865	Mid-band-Walk
443470	73.618	Mid-band-Walk
443570	46.713	Mid-band-Walk
443724	41.567	Mid-band-Walk
443873	33.756	Mid-band-Walk
443971	79.338	Mid-band-Walk
444116	54.736	Mid-band-Walk
444271	54.318	Mid-band-Walk
444411	51.398	Mid-band-Walk
444541	65.445	Mid-band-Walk
444695	90.121	Mid-band-Walk
444830	146.768	Mid-band-Walk
444963	66.131	Mid-band-Walk
445096	30.331	Mid-band-Walk
445239	161.667	Mid-band-Walk
445372	94.751	Mid-band-Walk
445504	110.664	Mid-band-Walk
445651	77.331	Mid-band-Walk
445793	65.822	Mid-band-Walk
445916	89.43	Mid-band-Walk
446046	78.387	Mid-band-Walk
446214	47.486	Mid-band-Walk
446334	57.651	Mid-band-Walk
446462	67.935	Mid-band-Walk
446583	55.7	Mid-band-Walk
446714	0.036	Mid-band-Walk
446733	19.942	Mid-band-Walk
446836	89.549	Mid-band-Walk
446985	63.488	Mid-band-Walk
447107	106.389	Mid-band-Walk
447269	120.001	Mid-band-Walk
447385	68.5	Mid-band-Walk
447515	40.849	Mid-band-Walk
447641	85.044	Mid-band-Walk
447775	51.011	Mid-band-Walk
447949	107.248	Mid-band-Walk
448049	97.646	Mid-band-Walk
448222	67.14	Mid-band-Walk
448363	56.059	Mid-band-Walk
448487	53.275	Mid-band-Walk
448618	35.917	Mid-band-Walk
448773	83.076	Mid-band-Walk
448909	83.821	Mid-band-Walk
449049	130.03	Mid-band-Walk
449201	116.542	Mid-band-Walk
449330	74.45	Mid-band-Walk
449448	61.673	Mid-band-Walk
449607	95.834	Mid-band-Walk
449717	56.204	Mid-band-Walk
449889	56.3	Mid-band-Walk
450010	57.163	Mid-band-Walk
450156	66.915	Mid-band-Walk
450289	20.058	Mid-band-Walk
450452	50.342	Mid-band-Walk
450581	51.208	Mid-band-Walk
450711	52.118	Mid-band-Walk
450851	34.433	Mid-band-Walk
451003	63.74	Mid-band-Walk
451148	121.157	Mid-band-Walk
451272	117.255	Mid-band-Walk
451401	110.349	Mid-band-Walk
451575	132.29	Mid-band-Walk
451699	125.229	Mid-band-Walk
451826	81.526	Mid-band-Walk
451983	120.452	Mid-band-Walk
452112	131.841	Mid-band-Walk
452253	92.477	Mid-band-Walk
452400	114.056	Mid-band-Walk
452530	116.588	Mid-band-Walk
452682	123.863	Mid-band-Walk
452807	125.6	Mid-band-Walk
452958	113.211	Mid-band-Walk
453111	108.887	Mid-band-Walk
453246	112.541	Mid-band-Walk
453378	107.562	Mid-band-Walk
453537	135.294	Mid-band-Walk
453660	110.118	Mid-band-Walk
453813	100.423	Mid-band-Walk
453937	113.134	Mid-band-Walk
454072	103.328	Mid-band-Walk
454218	115.181	Mid-band-Walk
454353	108.836	Mid-band-Walk
454497	64.537	Mid-band-Walk
454628	25.328	Mid-band-Walk
454777	90.63	Mid-band-Walk
454910	48.295	Mid-band-Walk
455068	36.781	Mid-band-Walk
455190	65.484	Mid-band-Walk
455324	128.587	Mid-band-Walk
455454	129.883	Mid-band-Walk
455595	90.434	Mid-band-Walk
455763	34.409	Mid-band-Walk
455884	52.163	Mid-band-Walk
456018	72.043	Mid-band-Walk
456187	53.929	Mid-band-Walk
456282	60.712	Mid-band-Walk
456431	61.86	Mid-band-Walk
456544	52.751	Mid-band-Walk
456719	41.188	Mid-band-Walk
456843	71.363	Mid-band-Walk
457011	73.994	Mid-band-Walk
457149	31.139	Mid-band-Walk
457236	47.11	Mid-band-Walk
457400	22.071	Mid-band-Walk
457516	24.576	Mid-band-Walk
457654	40.088	Mid-band-Walk
457791	62.335	Mid-band-Walk
457915	68.066	Mid-band-Walk
458071	91.708	Mid-band-Walk
458195	70.749	Mid-band-Walk
458357	85.154	Mid-band-Walk
458496	51.826	Mid-band-Walk
458623	71.385	Mid-band-Walk
458740	111.284	Mid-band-Walk
458896	74.828	Mid-band-Walk
459015	115.338	Mid-band-Walk
459151	66.956	Mid-band-Walk
459313	85.25	Mid-band-Walk
459427	102.086	Mid-band-Walk
459560	113.013	Mid-band-Walk
459715	68.281	Mid-band-Walk
459871	63.103	Mid-band-Walk
460004	102.77	Mid-band-Walk
460130	76.111	Mid-band-Walk
460283	99.112	Mid-band-Walk
460383	98.458	Mid-band-Walk
460546	136.844	Mid-band-Walk
460704	110.833	Mid-band-Walk
460839	104.925	Mid-band-Walk
460986	86.986	Mid-band-Walk
461088	67.903	Mid-band-Walk
461240	60.319	Mid-band-Walk
461375	70.89	Mid-band-Walk
461532	35.542	Mid-band-Walk
461695	40.711	Mid-band-Walk
461808	67.153	Mid-band-Walk
461969	97.069	Mid-band-Walk
462110	86.89	Mid-band-Walk
462245	71.647	Mid-band-Walk
462375	67.047	Mid-band-Walk
462503	78.862	Mid-band-Walk
462632	37.723	Mid-band-Walk
462784	29.175	Mid-band-Walk
462910	30.935	Mid-band-Walk
463056	28.952	Mid-band-Walk
463180	39.753	Mid-band-Walk
463319	28.926	Mid-band-Walk
463434	52.052	Mid-band-Walk
463582	60.313	Mid-band-Walk
463700	28.816	Mid-band-Walk
463810	37.658	Mid-band-Walk
463967	47.849	Mid-band-Walk
464086	36.335	Mid-band-Walk
464231	98.81	Mid-band-Walk
464360	109.259	Mid-band-Walk
464489	90.011	Mid-band-Walk
464651	29.157	Mid-band-Walk
464757	45.862	Mid-band-Walk
464880	61.983	Mid-band-Walk
465027	24.592	Mid-band-Walk
465152	44.825	Mid-band-Walk
465279	67.495	Mid-band-Walk
465413	90.971	Mid-band-Walk
465566	96.876	Mid-band-Walk
465691	65.442	Mid-band-Walk
465845	46.591	Mid-band-Walk
465963	70.538	Mid-band-Walk
466111	42.83	Mid-band-Walk
466240	62.808	Mid-band-Walk
466359	44.014	Mid-band-Walk
466494	20.998	Mid-band-Walk
466648	33.462	Mid-band-Walk
466771	64.776	Mid-band-Walk
466901	49.953	Mid-band-Walk
467063	82.772	Mid-band-Walk
467189	63.016	Mid-band-Walk
467346	70.244	Mid-band-Walk
467469	52.701	Mid-band-Walk
467614	49.28	Mid-band-Walk
467739	63.523	Mid-band-Walk
467862	90.691	Mid-band-Walk
468011	86.724	Mid-band-Walk
468158	72.095	Mid-band-Walk
468279	95.814	Mid-band-Walk
468411	48.141	Mid-band-Walk
468543	42.938	Mid-band-Walk
468691	40.468	Mid-band-Walk
468803	42.237	Mid-band-Walk
468957	57.578	Mid-band-Walk
469080	56.795	Mid-band-Walk
469214	78.339	Mid-band-Walk
469330	73.02	Mid-band-Walk
469490	54.107	Mid-band-Walk
469620	54.796	Mid-band-Walk
469771	29.609	Mid-band-Walk
469899	36.972	Mid-band-Walk
470033	31.045	Mid-band-Walk
470179	60.86	Mid-band-Walk
470313	38.611	Mid-band-Walk
470374	0.011	Mid-band-Walk
470377	0.267	Mid-band-Walk
470393	0.103	Mid-band-Walk
470400	0.003	Mid-band-Walk
470401	0.0	Mid-band-Walk
470402	0.0	Mid-band-Walk
470403	0.0	Mid-band-Walk
470404	0.0	Mid-band-Walk
470405	0.0	Mid-band-Walk
470406	0.008	Mid-band-Walk
470408	0.0	Mid-band-Walk
470409	0.0	Mid-band-Walk
470410	0.0	Mid-band-Walk
470411	0.0	Mid-band-Walk
470412	0.0	Mid-band-Walk
470413	0.002	Mid-band-Walk
470415	0.0	Mid-band-Walk
470416	0.001	Mid-band-Walk
470418	0.0	Mid-band-Walk
470419	0.0	Mid-band-Walk
470420	0.0	Mid-band-Walk
470421	0.004	Mid-band-Walk
470424	0.0	Mid-band-Walk
470425	0.006	Mid-band-Walk
470427	0.003	Mid-band-Walk
470429	0.0	Mid-band-Walk
470430	0.0	Mid-band-Walk
470431	0.0	Mid-band-Walk
470432	0.0	Mid-band-Walk
470433	0.0	Mid-band-Walk
470434	0.0	Mid-band-Walk
470435	0.0	Mid-band-Walk
470436	0.0	Mid-band-Walk
470437	0.0	Mid-band-Walk
470438	0.0	Mid-band-Walk
470439	0.0	Mid-band-Walk
470440	0.0	Mid-band-Walk
470441	0.0	Mid-band-Walk
470442	0.0	Mid-band-Walk
470443	0.0	Mid-band-Walk
470444	0.0	Mid-band-Walk
470445	0.0	Mid-band-Walk
470446	0.0	Mid-band-Walk
470447	0.0	Mid-band-Walk
470448	0.0	Mid-band-Walk
470449	0.0	Mid-band-Walk
470450	0.0	Mid-band-Walk
470451	0.0	Mid-band-Walk
470452	0.0	Mid-band-Walk
470453	0.0	Mid-band-Walk
470454	0.0	Mid-band-Walk
470455	0.008	Mid-band-Walk
470457	0.0	Mid-band-Walk
470458	0.0	Mid-band-Walk
470459	0.0	Mid-band-Walk
470460	0.0	Mid-band-Walk
470461	0.0	Mid-band-Walk
470462	0.0	Mid-band-Walk
470463	0.0	Mid-band-Walk
470464	0.0	Mid-band-Walk
470465	0.0	Mid-band-Walk
470466	0.0	Mid-band-Walk
470467	0.0	Mid-band-Walk
470468	0.028	Mid-band-Walk
470473	0.0	Mid-band-Walk
470474	0.004	Mid-band-Walk
470476	0.0	Mid-band-Walk
470477	0.0	Mid-band-Walk
470478	0.0	Mid-band-Walk
470479	0.0	Mid-band-Walk
470480	0.0	Mid-band-Walk
470481	0.0	Mid-band-Walk
470482	0.0	Mid-band-Walk
470483	0.0	Mid-band-Walk
470484	0.0	Mid-band-Walk
470485	0.0	Mid-band-Walk
470486	0.0	Mid-band-Walk
470487	0.0	Mid-band-Walk
470488	0.0	Mid-band-Walk
470489	0.0	Mid-band-Walk
470490	0.0	Mid-band-Walk
470491	0.0	Mid-band-Walk
470492	0.0	Mid-band-Walk
470493	0.0	Mid-band-Walk
470494	0.0	Mid-band-Walk
470495	0.0	Mid-band-Walk
470496	0.0	Mid-band-Walk
470497	0.0	Mid-band-Walk
470498	0.0	Mid-band-Walk
470499	0.0	Mid-band-Walk
470500	0.0	Mid-band-Walk
470501	0.0	Mid-band-Walk
470503	0.006	Mid-band-Walk
470504	0.003	Mid-band-Walk
470506	0.0	Mid-band-Walk
470507	0.0	Mid-band-Walk
470508	0.0	Mid-band-Walk
470509	0.0	Mid-band-Walk
470510	0.003	Mid-band-Walk
470512	0.0	Mid-band-Walk
470514	0.002	Mid-band-Walk
470515	0.007	Mid-band-Walk
470518	0.005	Mid-band-Walk
470520	0.0	Mid-band-Walk
470521	0.0	Mid-band-Walk
470522	0.0	Mid-band-Walk
470523	0.0	Mid-band-Walk
470524	0.0	Mid-band-Walk
470525	0.0	Mid-band-Walk
470526	0.0	Mid-band-Walk
470527	0.0	Mid-band-Walk
470528	0.0	Mid-band-Walk
470529	0.027	Mid-band-Walk
470533	0.0	Mid-band-Walk
470534	0.0	Mid-band-Walk
470535	0.0	Mid-band-Walk
470536	0.0	Mid-band-Walk
470537	0.0	Mid-band-Walk
470538	0.0	Mid-band-Walk
470539	0.0	Mid-band-Walk
470540	0.063	Mid-band-Walk
470554	0.107	Mid-band-Walk
470562	0.094	Mid-band-Walk
470578	0.085	Mid-band-Walk
470590	0.086	Mid-band-Walk
470603	0.091	Mid-band-Walk
470611	12.431	Mid-band-Walk
470704	53.219	Mid-band-Walk
470757	2.053	Mid-band-Walk
470780	7.743	Mid-band-Walk
470835	38.205	Mid-band-Walk
470939	91.687	Mid-band-Walk
471080	61.799	Mid-band-Walk
471198	113.547	Mid-band-Walk
471340	78.907	Mid-band-Walk
471496	92.103	Mid-band-Walk
471615	20.32	Mid-band-Walk
471741	44.406	Mid-band-Walk
471887	38.114	Mid-band-Walk
472003	52.583	Mid-band-Walk
472162	59.2	Mid-band-Walk
472306	18.698	Mid-band-Walk
472442	12.0	Mid-band-Walk
472567	10.02	Mid-band-Walk
472707	22.224	Mid-band-Walk
472863	10.494	Mid-band-Walk
473001	9.486	Mid-band-Walk
473128	10.638	Mid-band-Walk
473278	5.858	Mid-band-Walk
473396	40.587	Mid-band-Walk
473542	66.899	Mid-band-Walk
473678	50.578	Mid-band-Walk
473805	9.921	Mid-band-Walk
473925	35.477	Mid-band-Walk
474081	24.688	Mid-band-Walk
474210	41.804	Mid-band-Walk
474361	63.21	Mid-band-Walk
474485	7.663	Mid-band-Walk
474617	7.067	Mid-band-Walk
474770	11.383	Mid-band-Walk
474903	37.287	Mid-band-Walk
475045	27.505	Mid-band-Walk
475194	8.213	Mid-band-Walk
475315	11.35	Mid-band-Walk
475446	10.24	Mid-band-Walk
475608	14.35	Mid-band-Walk
475730	33.25	Mid-band-Walk
475883	94.205	Mid-band-Walk
476034	86.592	Mid-band-Walk
476153	86.337	Mid-band-Walk
476299	110.353	Mid-band-Walk
476456	74.195	Mid-band-Walk
476586	62.584	Mid-band-Walk
476712	71.101	Mid-band-Walk
476876	67.923	Mid-band-Walk
476993	78.363	Mid-band-Walk
477099	50.475	Mid-band-Walk
477236	106.072	Mid-band-Walk
477324	75.807	Mid-band-Walk
477487	52.311	Mid-band-Walk
477614	12.618	Mid-band-Walk
477775	13.807	Mid-band-Walk
477875	55.1	Mid-band-Walk
478011	39.621	Mid-band-Walk
478147	96.087	Mid-band-Walk
478281	97.966	Mid-band-Walk
478420	69.6	Mid-band-Walk
478549	56.504	Mid-band-Walk
478706	39.699	Mid-band-Walk
478836	34.452	Mid-band-Walk
478976	52.182	Mid-band-Walk
479099	101.579	Mid-band-Walk
479252	66.998	Mid-band-Walk
479369	54.412	Mid-band-Walk
479483	53.747	Mid-band-Walk
479610	18.485	Mid-band-Walk
479720	76.816	Mid-band-Walk
479880	68.75	Mid-band-Walk
479960	85.539	Mid-band-Walk
480149	107.839	Mid-band-Walk
480290	107.302	Mid-band-Walk
480421	70.393	Mid-band-Walk
480577	81.054	Mid-band-Walk
480717	106.931	Mid-band-Walk
480832	80.826	Mid-band-Walk
480992	87.928	Mid-band-Walk
481119	52.131	Mid-band-Walk
481277	73.411	Mid-band-Walk
481358	104.97	Mid-band-Walk
481548	84.586	Mid-band-Walk
481690	110.589	Mid-band-Walk
481814	131.481	Mid-band-Walk
481940	99.638	Mid-band-Walk
482094	84.863	Mid-band-Walk
482232	65.957	Mid-band-Walk
482362	94.617	Mid-band-Walk
482519	114.919	Mid-band-Walk
482671	78.13	Mid-band-Walk
482768	102.577	Mid-band-Walk
482925	65.259	Mid-band-Walk
483061	70.305	Mid-band-Walk
483210	89.992	Mid-band-Walk
483344	169.921	Mid-band-Walk
483434	126.222	Mid-band-Walk
483649	148.449	Mid-band-Walk
483790	145.499	Mid-band-Walk
483935	155.868	Mid-band-Walk
484072	157.136	Mid-band-Walk
484196	139.311	Mid-band-Walk
484330	147.679	Mid-band-Walk
484487	161.805	Mid-band-Walk
484638	102.357	Mid-band-Walk
484774	105.569	Mid-band-Walk
484869	130.382	Mid-band-Walk
485058	148.585	Mid-band-Walk
485171	152.395	Mid-band-Walk
485329	127.327	Mid-band-Walk
485452	125.546	Mid-band-Walk
485553	179.592	Mid-band-Walk
485754	132.195	Mid-band-Walk
485892	128.543	Mid-band-Walk
486026	111.418	Mid-band-Walk
486173	141.562	Mid-band-Walk
486308	150.157	Mid-band-Walk
486449	144.998	Mid-band-Walk
486578	154.497	Mid-band-Walk
486742	71.326	Mid-band-Walk
486863	99.113	Mid-band-Walk
486997	105.948	Mid-band-Walk
487155	103.608	Mid-band-Walk
487276	97.246	Mid-band-Walk
487439	104.802	Mid-band-Walk
487564	119.085	Mid-band-Walk
