	Tput(Mbps)	config
241861	928.178	Mid-band-Drive
242024	964.027	Mid-band-Drive
242178	884.693	Mid-band-Drive
242346	1006.015	Mid-band-Drive
242502	950.379	Mid-band-Drive
242654	932.608	Mid-band-Drive
242825	948.62	Mid-band-Drive
242986	771.756	Mid-band-Drive
243133	693.529	Mid-band-Drive
243303	979.36	Mid-band-Drive
243464	914.389	Mid-band-Drive
243633	894.857	Mid-band-Drive
243795	904.608	Mid-band-Drive
243956	894.435	Mid-band-Drive
244118	795.083	Mid-band-Drive
244277	866.127	Mid-band-Drive
244441	953.161	Mid-band-Drive
244603	969.81	Mid-band-Drive
244764	877.112	Mid-band-Drive
244924	1161.594	Mid-band-Drive
245071	1002.207	Mid-band-Drive
245249	918.67	Mid-band-Drive
245404	1005.166	Mid-band-Drive
245566	952.614	Mid-band-Drive
245721	950.46	Mid-band-Drive
245884	978.705	Mid-band-Drive
246051	1009.514	Mid-band-Drive
246212	971.739	Mid-band-Drive
246373	920.568	Mid-band-Drive
246539	887.235	Mid-band-Drive
246667	1001.45	Mid-band-Drive
246817	1096.574	Mid-band-Drive
246979	1151.962	Mid-band-Drive
247148	1093.811	Mid-band-Drive
247309	1060.167	Mid-band-Drive
247471	1019.85	Mid-band-Drive
247633	1064.683	Mid-band-Drive
247794	1096.758	Mid-band-Drive
247956	1137.031	Mid-band-Drive
248117	1109.414	Mid-band-Drive
248279	993.04	Mid-band-Drive
248441	887.901	Mid-band-Drive
248595	1042.751	Mid-band-Drive
248764	991.364	Mid-band-Drive
248922	974.108	Mid-band-Drive
249083	799.007	Mid-band-Drive
249160	791.597	Mid-band-Drive
249318	1045.486	Mid-band-Drive
249468	1132.462	Mid-band-Drive
249630	1145.099	Mid-band-Drive
249790	1092.112	Mid-band-Drive
249950	1065.885	Mid-band-Drive
250097	1047.488	Mid-band-Drive
250252	839.398	Mid-band-Drive
250390	969.504	Mid-band-Drive
250551	1059.102	Mid-band-Drive
250712	1003.383	Mid-band-Drive
250867	975.898	Mid-band-Drive
251023	966.523	Mid-band-Drive
251200	1125.293	Mid-band-Drive
251355	1074.481	Mid-band-Drive
251514	974.25	Mid-band-Drive
251669	1035.435	Mid-band-Drive
251818	1118.665	Mid-band-Drive
251975	1273.29	Mid-band-Drive
252139	1142.462	Mid-band-Drive
252295	1285.994	Mid-band-Drive
252471	1200.673	Mid-band-Drive
252620	1312.195	Mid-band-Drive
252792	1046.308	Mid-band-Drive
252954	1063.743	Mid-band-Drive
253115	1005.0	Mid-band-Drive
253281	1220.562	Mid-band-Drive
253440	1226.112	Mid-band-Drive
253595	1163.476	Mid-band-Drive
253758	1137.0	Mid-band-Drive
253911	1210.272	Mid-band-Drive
254066	1136.268	Mid-band-Drive
254221	1068.062	Mid-band-Drive
254395	901.061	Mid-band-Drive
254544	992.409	Mid-band-Drive
254706	1059.406	Mid-band-Drive
254852	1292.395	Mid-band-Drive
255021	1033.46	Mid-band-Drive
255175	1131.962	Mid-band-Drive
255344	1100.89	Mid-band-Drive
255506	997.402	Mid-band-Drive
255673	969.155	Mid-band-Drive
255835	1119.381	Mid-band-Drive
255990	1181.728	Mid-band-Drive
256144	1031.616	Mid-band-Drive
256306	1087.366	Mid-band-Drive
256481	1167.808	Mid-band-Drive
256642	1029.592	Mid-band-Drive
256804	1085.903	Mid-band-Drive
256959	1156.666	Mid-band-Drive
257118	1205.89	Mid-band-Drive
257280	1119.002	Mid-band-Drive
257434	1156.579	Mid-band-Drive
257603	1092.965	Mid-band-Drive
257765	1214.258	Mid-band-Drive
257926	1229.023	Mid-band-Drive
258088	1213.315	Mid-band-Drive
258249	883.064	Mid-band-Drive
258389	1195.039	Mid-band-Drive
258551	1177.843	Mid-band-Drive
258712	1044.55	Mid-band-Drive
258874	1123.736	Mid-band-Drive
259035	981.542	Mid-band-Drive
259187	992.408	Mid-band-Drive
259356	1070.2	Mid-band-Drive
259511	1113.519	Mid-band-Drive
259672	1025.172	Mid-band-Drive
259827	1102.88	Mid-band-Drive
259984	964.49	Mid-band-Drive
260145	1067.82	Mid-band-Drive
260299	1204.091	Mid-band-Drive
260468	999.753	Mid-band-Drive
260629	1161.498	Mid-band-Drive
260797	1082.5	Mid-band-Drive
260953	1022.943	Mid-band-Drive
261115	1088.347	Mid-band-Drive
261274	1036.914	Mid-band-Drive
261422	1102.579	Mid-band-Drive
261582	1302.248	Mid-band-Drive
261745	1213.704	Mid-band-Drive
261900	976.157	Mid-band-Drive
262040	1129.301	Mid-band-Drive
262195	1298.427	Mid-band-Drive
262351	1213.043	Mid-band-Drive
262512	1271.32	Mid-band-Drive
262674	1175.49	Mid-band-Drive
262836	1230.923	Mid-band-Drive
262997	1120.038	Mid-band-Drive
263159	1135.67	Mid-band-Drive
263326	1248.987	Mid-band-Drive
263481	1253.975	Mid-band-Drive
263643	1092.009	Mid-band-Drive
263810	1224.258	Mid-band-Drive
263963	1183.354	Mid-band-Drive
264106	1122.936	Mid-band-Drive
264247	1185.765	Mid-band-Drive
264409	1275.442	Mid-band-Drive
264576	1332.46	Mid-band-Drive
264738	1170.62	Mid-band-Drive
264894	1368.247	Mid-band-Drive
265055	1324.491	Mid-band-Drive
265211	1272.107	Mid-band-Drive
265373	1316.425	Mid-band-Drive
265534	1333.231	Mid-band-Drive
265702	1521.858	Mid-band-Drive
265863	1351.572	Mid-band-Drive
266019	1290.364	Mid-band-Drive
266181	1128.643	Mid-band-Drive
266348	1221.193	Mid-band-Drive
266487	1260.283	Mid-band-Drive
266648	1138.554	Mid-band-Drive
266794	1177.011	Mid-band-Drive
266969	1139.64	Mid-band-Drive
267110	1377.865	Mid-band-Drive
267279	1110.021	Mid-band-Drive
267444	1257.649	Mid-band-Drive
267599	1256.151	Mid-band-Drive
267761	1217.378	Mid-band-Drive
267899	1099.939	Mid-band-Drive
268051	1093.899	Mid-band-Drive
268202	1244.859	Mid-band-Drive
268369	1161.615	Mid-band-Drive
268518	1304.697	Mid-band-Drive
268685	812.686	Mid-band-Drive
268835	1176.497	Mid-band-Drive
268998	1146.086	Mid-band-Drive
269163	1216.809	Mid-band-Drive
269330	1283.504	Mid-band-Drive
269486	1064.383	Mid-band-Drive
269652	1094.874	Mid-band-Drive
269805	1247.097	Mid-band-Drive
269970	1203.546	Mid-band-Drive
270136	1302.647	Mid-band-Drive
270298	1373.277	Mid-band-Drive
270454	1283.985	Mid-band-Drive
270620	1096.396	Mid-band-Drive
270771	1322.314	Mid-band-Drive
270921	1120.68	Mid-band-Drive
271089	1337.424	Mid-band-Drive
271244	1277.288	Mid-band-Drive
271411	1262.086	Mid-band-Drive
271573	1256.376	Mid-band-Drive
271734	1300.909	Mid-band-Drive
271888	1211.924	Mid-band-Drive
272048	1307.696	Mid-band-Drive
272211	1242.736	Mid-band-Drive
272378	1208.008	Mid-band-Drive
272539	1154.694	Mid-band-Drive
272682	1122.142	Mid-band-Drive
272831	1247.054	Mid-band-Drive
272998	1291.109	Mid-band-Drive
273162	1178.033	Mid-band-Drive
273304	1388.793	Mid-band-Drive
273472	1221.039	Mid-band-Drive
273640	1243.004	Mid-band-Drive
273802	1266.617	Mid-band-Drive
273954	1298.13	Mid-band-Drive
274108	1416.734	Mid-band-Drive
274271	853.723	Mid-band-Drive
274389	1216.614	Mid-band-Drive
274544	1270.36	Mid-band-Drive
274705	1274.26	Mid-band-Drive
274860	1403.631	Mid-band-Drive
275026	1358.89	Mid-band-Drive
275181	1374.518	Mid-band-Drive
275349	1280.628	Mid-band-Drive
275511	1260.082	Mid-band-Drive
275671	1278.421	Mid-band-Drive
275813	661.032	Mid-band-Drive
275914	1369.478	Mid-band-Drive
276081	1402.598	Mid-band-Drive
276245	1259.421	Mid-band-Drive
276406	1284.207	Mid-band-Drive
276568	1239.307	Mid-band-Drive
276729	1152.439	Mid-band-Drive
276880	1331.807	Mid-band-Drive
277036	1345.749	Mid-band-Drive
277197	1387.334	Mid-band-Drive
277365	1284.184	Mid-band-Drive
277521	999.897	Mid-band-Drive
277682	1266.071	Mid-band-Drive
277844	1343.084	Mid-band-Drive
277998	1219.584	Mid-band-Drive
278154	1344.106	Mid-band-Drive
278314	1334.053	Mid-band-Drive
278467	1294.778	Mid-band-Drive
278638	1272.342	Mid-band-Drive
278794	1325.881	Mid-band-Drive
278955	1240.938	Mid-band-Drive
279116	1076.889	Mid-band-Drive
279258	1165.213	Mid-band-Drive
279414	1171.888	Mid-band-Drive
279576	1118.98	Mid-band-Drive
279735	1298.74	Mid-band-Drive
279899	1333.758	Mid-band-Drive
280061	1175.463	Mid-band-Drive
280214	1474.296	Mid-band-Drive
280376	1268.623	Mid-band-Drive
280529	1366.34	Mid-band-Drive
280693	1244.453	Mid-band-Drive
280854	1045.826	Mid-band-Drive
281003	1236.414	Mid-band-Drive
281152	1303.746	Mid-band-Drive
281314	1330.469	Mid-band-Drive
281475	1333.321	Mid-band-Drive
281624	1177.712	Mid-band-Drive
281770	1443.661	Mid-band-Drive
281931	1225.394	Mid-band-Drive
282084	1348.178	Mid-band-Drive
282244	1378.909	Mid-band-Drive
282406	1206.629	Mid-band-Drive
282565	1328.268	Mid-band-Drive
282713	1402.117	Mid-band-Drive
282862	1256.694	Mid-band-Drive
283018	1265.154	Mid-band-Drive
283179	1264.651	Mid-band-Drive
283341	1300.846	Mid-band-Drive
283502	1076.631	Mid-band-Drive
283636	787.338	Mid-band-Drive
283749	1406.431	Mid-band-Drive
283911	1354.706	Mid-band-Drive
284073	1385.954	Mid-band-Drive
284235	1349.429	Mid-band-Drive
284396	1357.581	Mid-band-Drive
284564	1266.566	Mid-band-Drive
284725	1411.951	Mid-band-Drive
284881	1218.913	Mid-band-Drive
285030	1151.346	Mid-band-Drive
285170	1152.784	Mid-band-Drive
285314	1174.139	Mid-band-Drive
285463	1077.316	Mid-band-Drive
285609	935.643	Mid-band-Drive
285731	1014.049	Mid-band-Drive
285868	1060.729	Mid-band-Drive
286004	1059.73	Mid-band-Drive
286158	1156.502	Mid-band-Drive
286280	1088.281	Mid-band-Drive
286441	1065.091	Mid-band-Drive
286577	1251.688	Mid-band-Drive
286732	1096.013	Mid-band-Drive
286872	1140.548	Mid-band-Drive
287015	1113.999	Mid-band-Drive
287164	1113.385	Mid-band-Drive
287311	1009.956	Mid-band-Drive
287446	1126.426	Mid-band-Drive
287585	1094.507	Mid-band-Drive
287734	1019.472	Mid-band-Drive
287880	900.243	Mid-band-Drive
288001	904.525	Mid-band-Drive
288139	1115.619	Mid-band-Drive
288289	915.669	Mid-band-Drive
288396	1045.744	Mid-band-Drive
288524	881.219	Mid-band-Drive
288670	1094.582	Mid-band-Drive
288813	1093.503	Mid-band-Drive
288959	1114.949	Mid-band-Drive
289100	983.064	Mid-band-Drive
289242	1154.954	Mid-band-Drive
289392	1163.674	Mid-band-Drive
289541	1078.214	Mid-band-Drive
289681	1030.812	Mid-band-Drive
289825	1116.692	Mid-band-Drive
289972	1094.701	Mid-band-Drive
290126	1138.246	Mid-band-Drive
290259	1078.636	Mid-band-Drive
290397	1196.953	Mid-band-Drive
290553	1162.921	Mid-band-Drive
290702	1089.866	Mid-band-Drive
290842	1150.006	Mid-band-Drive
290986	1130.898	Mid-band-Drive
291114	1118.471	Mid-band-Drive
291253	1027.837	Mid-band-Drive
291371	819.75	Mid-band-Drive
291480	1123.474	Mid-band-Drive
291636	1054.714	Mid-band-Drive
291785	1018.57	Mid-band-Drive
291923	1022.469	Mid-band-Drive
292063	1247.677	Mid-band-Drive
292228	1285.435	Mid-band-Drive
292388	1311.935	Mid-band-Drive
292548	1056.232	Mid-band-Drive
292685	1189.966	Mid-band-Drive
292838	1190.189	Mid-band-Drive
292994	1229.598	Mid-band-Drive
293161	1147.764	Mid-band-Drive
293323	1202.544	Mid-band-Drive
293484	1268.02	Mid-band-Drive
293645	1153.174	Mid-band-Drive
293800	1313.842	Mid-band-Drive
293966	1467.356	Mid-band-Drive
294129	1348.949	Mid-band-Drive
294284	1526.207	Mid-band-Drive
294451	1327.269	Mid-band-Drive
294611	1378.831	Mid-band-Drive
294775	1204.371	Mid-band-Drive
294936	1166.861	Mid-band-Drive
295091	1119.036	Mid-band-Drive
295225	1353.231	Mid-band-Drive
295394	1178.472	Mid-band-Drive
295556	1048.388	Mid-band-Drive
295708	1260.126	Mid-band-Drive
295872	1388.229	Mid-band-Drive
296042	1312.134	Mid-band-Drive
296194	1313.414	Mid-band-Drive
296357	1087.058	Mid-band-Drive
296512	1274.549	Mid-band-Drive
296679	1231.729	Mid-band-Drive
296841	1173.15	Mid-band-Drive
297000	1194.485	Mid-band-Drive
297145	1134.739	Mid-band-Drive
297295	1202.449	Mid-band-Drive
297455	1122.421	Mid-band-Drive
297610	1350.504	Mid-band-Drive
297778	1117.347	Mid-band-Drive
297926	1335.773	Mid-band-Drive
298095	1311.305	Mid-band-Drive
298253	1302.128	Mid-band-Drive
298414	1251.171	Mid-band-Drive
298571	1354.521	Mid-band-Drive
298733	1449.907	Mid-band-Drive
298905	1308.831	Mid-band-Drive
299059	1190.375	Mid-band-Drive
299203	1103.862	Mid-band-Drive
299336	1471.27	Mid-band-Drive
299503	1256.083	Mid-band-Drive
299658	1257.686	Mid-band-Drive
299820	1319.385	Mid-band-Drive
299979	1334.295	Mid-band-Drive
300141	1359.124	Mid-band-Drive
300302	1364.504	Mid-band-Drive
300464	1276.317	Mid-band-Drive
300623	1294.482	Mid-band-Drive
300771	1468.238	Mid-band-Drive
300946	1397.036	Mid-band-Drive
301091	1346.14	Mid-band-Drive
301252	549.744	Mid-band-Drive
301326	1215.473	Mid-band-Drive
301481	1214.129	Mid-band-Drive
301643	1212.041	Mid-band-Drive
301804	1416.895	Mid-band-Drive
301977	1286.985	Mid-band-Drive
302126	1402.405	Mid-band-Drive
302301	1230.85	Mid-band-Drive
302462	1373.694	Mid-band-Drive
302624	1334.207	Mid-band-Drive
302785	1307.442	Mid-band-Drive
302947	1349.67	Mid-band-Drive
303103	958.011	Mid-band-Drive
303234	1183.547	Mid-band-Drive
303390	1245.7	Mid-band-Drive
303552	1269.659	Mid-band-Drive
303718	1305.207	Mid-band-Drive
303867	1435.143	Mid-band-Drive
304035	1362.155	Mid-band-Drive
304196	1257.037	Mid-band-Drive
304364	1132.52	Mid-band-Drive
304524	1232.147	Mid-band-Drive
304680	1180.812	Mid-band-Drive
304832	1058.14	Mid-band-Drive
304991	1133.231	Mid-band-Drive
305145	1268.377	Mid-band-Drive
305297	1332.47	Mid-band-Drive
305465	1028.671	Mid-band-Drive
305585	1265.534	Mid-band-Drive
305746	1363.73	Mid-band-Drive
305908	1353.212	Mid-band-Drive
306070	1370.667	Mid-band-Drive
306231	1347.557	Mid-band-Drive
306393	1321.442	Mid-band-Drive
306554	1278.599	Mid-band-Drive
306707	1277.654	Mid-band-Drive
306866	1241.284	Mid-band-Drive
307018	1202.317	Mid-band-Drive
307163	1343.426	Mid-band-Drive
307328	940.144	Mid-band-Drive
307445	1186.364	Mid-band-Drive
307594	1287.03	Mid-band-Drive
307757	1366.31	Mid-band-Drive
307921	1218.815	Mid-band-Drive
308068	1099.454	Mid-band-Drive
308214	1232.264	Mid-band-Drive
308366	1273.433	Mid-band-Drive
308534	1336.021	Mid-band-Drive
308695	1280.862	Mid-band-Drive
308857	1335.071	Mid-band-Drive
309005	1201.252	Mid-band-Drive
309162	1283.191	Mid-band-Drive
309322	1180.681	Mid-band-Drive
309481	1291.724	Mid-band-Drive
309645	1314.051	Mid-band-Drive
309811	1276.231	Mid-band-Drive
309964	1306.778	Mid-band-Drive
310121	1361.345	Mid-band-Drive
310282	1245.436	Mid-band-Drive
310437	1262.834	Mid-band-Drive
310587	910.854	Mid-band-Drive
310707	1164.038	Mid-band-Drive
310867	1311.095	Mid-band-Drive
311042	1324.243	Mid-band-Drive
311190	1459.418	Mid-band-Drive
311359	1317.588	Mid-band-Drive
311516	938.562	Mid-band-Drive
311675	1156.869	Mid-band-Drive
311837	1259.431	Mid-band-Drive
311998	1305.431	Mid-band-Drive
312162	1394.764	Mid-band-Drive
312328	1310.481	Mid-band-Drive
312488	1343.929	Mid-band-Drive
312631	1243.764	Mid-band-Drive
312791	1181.722	Mid-band-Drive
312956	1218.015	Mid-band-Drive
313119	941.43	Mid-band-Drive
313273	991.0	Mid-band-Drive
313441	1121.947	Mid-band-Drive
313603	1268.306	Mid-band-Drive
313764	1153.647	Mid-band-Drive
313923	1213.2	Mid-band-Drive
314084	935.377	Mid-band-Drive
314226	1087.532	Mid-band-Drive
314375	693.317	Mid-band-Drive
314459	984.076	Mid-band-Drive
314610	1145.77	Mid-band-Drive
314772	1012.527	Mid-band-Drive
314928	900.988	Mid-band-Drive
315081	1035.534	Mid-band-Drive
315236	1129.039	Mid-band-Drive
315398	1048.526	Mid-band-Drive
315557	1031.241	Mid-band-Drive
315696	1151.909	Mid-band-Drive
315871	1025.479	Mid-band-Drive
316018	1211.916	Mid-band-Drive
316193	1073.805	Mid-band-Drive
316355	1088.554	Mid-band-Drive
316510	1013.837	Mid-band-Drive
316654	1150.993	Mid-band-Drive
316823	972.893	Mid-band-Drive
316977	1027.362	Mid-band-Drive
317135	993.405	Mid-band-Drive
317288	1121.231	Mid-band-Drive
317450	1139.332	Mid-band-Drive
317619	1052.282	Mid-band-Drive
317773	1069.4	Mid-band-Drive
317935	916.168	Mid-band-Drive
318081	829.295	Mid-band-Drive
318226	919.577	Mid-band-Drive
318388	1019.531	Mid-band-Drive
318549	1076.753	Mid-band-Drive
318711	883.933	Mid-band-Drive
318873	905.991	Mid-band-Drive
319047	955.048	Mid-band-Drive
319195	1046.778	Mid-band-Drive
319365	878.96	Mid-band-Drive
319525	971.579	Mid-band-Drive
319687	983.823	Mid-band-Drive
319849	1006.205	Mid-band-Drive
320010	901.423	Mid-band-Drive
320171	942.928	Mid-band-Drive
320324	1073.191	Mid-band-Drive
320466	953.132	Mid-band-Drive
320635	953.807	Mid-band-Drive
320790	950.143	Mid-band-Drive
320964	849.812	Mid-band-Drive
321127	670.199	Mid-band-Drive
321292	778.086	Mid-band-Drive
321436	818.92	Mid-band-Drive
321609	807.008	Mid-band-Drive
321762	828.324	Mid-band-Drive
321924	828.018	Mid-band-Drive
322085	871.602	Mid-band-Drive
322247	930.932	Mid-band-Drive
322416	848.871	Mid-band-Drive
322560	96.111	Mid-band-Drive
322597	811.095	Mid-band-Drive
322777	827.842	Mid-band-Drive
322932	896.786	Mid-band-Drive
323114	839.099	Mid-band-Drive
323262	911.784	Mid-band-Drive
323428	822.872	Mid-band-Drive
323581	847.081	Mid-band-Drive
323739	906.432	Mid-band-Drive
323902	955.529	Mid-band-Drive
324057	962.138	Mid-band-Drive
324217	917.556	Mid-band-Drive
324375	853.463	Mid-band-Drive
324529	963.17	Mid-band-Drive
324690	900.91	Mid-band-Drive
324840	924.852	Mid-band-Drive
324980	506.996	Mid-band-Drive
325075	1058.235	Mid-band-Drive
325262	1081.876	Mid-band-Drive
325416	1052.49	Mid-band-Drive
325592	1033.96	Mid-band-Drive
325733	1077.159	Mid-band-Drive
325915	1048.871	Mid-band-Drive
326063	1211.266	Mid-band-Drive
326232	1088.543	Mid-band-Drive
326387	1190.037	Mid-band-Drive
326548	1228.643	Mid-band-Drive
326698	1096.144	Mid-band-Drive
326871	1293.537	Mid-band-Drive
327008	1288.367	Mid-band-Drive
327185	1245.36	Mid-band-Drive
327346	1242.872	Mid-band-Drive
327508	1199.088	Mid-band-Drive
327670	1229.833	Mid-band-Drive
327838	1211.528	Mid-band-Drive
327991	1278.513	Mid-band-Drive
328155	1168.917	Mid-band-Drive
328323	1205.018	Mid-band-Drive
328484	1149.026	Mid-band-Drive
328639	1172.882	Mid-band-Drive
328814	1128.582	Mid-band-Drive
328970	1006.988	Mid-band-Drive
329124	994.049	Mid-band-Drive
329277	1026.543	Mid-band-Drive
329426	1070.277	Mid-band-Drive
329588	1095.819	Mid-band-Drive
329739	1229.9	Mid-band-Drive
329892	1221.761	Mid-band-Drive
330054	996.072	Mid-band-Drive
330229	950.951	Mid-band-Drive
330384	924.051	Mid-band-Drive
330539	1184.977	Mid-band-Drive
330712	1167.538	Mid-band-Drive
330857	1153.796	Mid-band-Drive
331010	1043.27	Mid-band-Drive
331176	1091.476	Mid-band-Drive
331331	1092.439	Mid-band-Drive
331481	1121.598	Mid-band-Drive
331649	962.614	Mid-band-Drive
331798	1173.87	Mid-band-Drive
331953	1196.997	Mid-band-Drive
332114	1107.456	Mid-band-Drive
332257	1325.239	Mid-band-Drive
332417	1162.521	Mid-band-Drive
332586	1265.395	Mid-band-Drive
332741	1258.642	Mid-band-Drive
332897	933.502	Mid-band-Drive
333034	1120.72	Mid-band-Drive
333196	1068.79	Mid-band-Drive
333345	1175.518	Mid-band-Drive
333513	1428.145	Mid-band-Drive
333654	1123.585	Mid-band-Drive
333803	1189.26	Mid-band-Drive
333957	1310.102	Mid-band-Drive
334133	1299.651	Mid-band-Drive
334289	1252.515	Mid-band-Drive
334451	1298.876	Mid-band-Drive
334600	1394.418	Mid-band-Drive
334767	1412.983	Mid-band-Drive
334936	1291.955	Mid-band-Drive
335097	1085.919	Mid-band-Drive
335246	1060.699	Mid-band-Drive
335381	1282.439	Mid-band-Drive
335550	1185.932	Mid-band-Drive
335707	1093.992	Mid-band-Drive
335861	1232.767	Mid-band-Drive
336030	1229.871	Mid-band-Drive
336177	1212.161	Mid-band-Drive
336353	1058.731	Mid-band-Drive
336497	1127.749	Mid-band-Drive
336624	1182.407	Mid-band-Drive
336779	847.322	Mid-band-Drive
336907	1400.947	Mid-band-Drive
337065	1272.653	Mid-band-Drive
337210	1341.658	Mid-band-Drive
337372	1241.682	Mid-band-Drive
337539	1364.106	Mid-band-Drive
337695	1187.715	Mid-band-Drive
337853	1052.065	Mid-band-Drive
338009	959.942	Mid-band-Drive
338144	1315.081	Mid-band-Drive
338303	1317.452	Mid-band-Drive
338459	893.988	Mid-band-Drive
338557	861.112	Mid-band-Drive
338688	1287.429	Mid-band-Drive
338858	1204.782	Mid-band-Drive
339012	1253.571	Mid-band-Drive
339161	1340.035	Mid-band-Drive
339323	1209.503	Mid-band-Drive
339441	1231.451	Mid-band-Drive
339601	1134.142	Mid-band-Drive
339741	1274.196	Mid-band-Drive
339897	1215.044	Mid-band-Drive
340022	1076.586	Mid-band-Drive
340171	1281.928	Mid-band-Drive
340307	1171.629	Mid-band-Drive
340442	1220.68	Mid-band-Drive
340562	1039.652	Mid-band-Drive
340705	1183.812	Mid-band-Drive
340852	1292.979	Mid-band-Drive
340995	1373.476	Mid-band-Drive
341123	1293.375	Mid-band-Drive
341272	1292.324	Mid-band-Drive
341435	1221.77	Mid-band-Drive
341577	1162.25	Mid-band-Drive
341724	1015.988	Mid-band-Drive
341851	1250.705	Mid-band-Drive
341994	1024.355	Mid-band-Drive
342137	1097.596	Mid-band-Drive
342277	1021.745	Mid-band-Drive
342432	1276.814	Mid-band-Drive
342567	1285.963	Mid-band-Drive
342723	1135.358	Mid-band-Drive
342857	1049.818	Mid-band-Drive
342996	1183.867	Mid-band-Drive
343143	1258.918	Mid-band-Drive
343292	1313.612	Mid-band-Drive
343440	1176.529	Mid-band-Drive
343589	1403.402	Mid-band-Drive
343732	1355.298	Mid-band-Drive
343881	1260.887	Mid-band-Drive
344015	1231.612	Mid-band-Drive
344157	1378.237	Mid-band-Drive
344294	1288.31	Mid-band-Drive
344423	1297.661	Mid-band-Drive
344571	1328.6	Mid-band-Drive
344714	1200.954	Mid-band-Drive
344849	1221.084	Mid-band-Drive
344999	1355.638	Mid-band-Drive
345131	1137.577	Mid-band-Drive
345277	1235.328	Mid-band-Drive
345410	1388.984	Mid-band-Drive
345560	1402.627	Mid-band-Drive
345703	1269.98	Mid-band-Drive
345851	1423.157	Mid-band-Drive
346000	1433.83	Mid-band-Drive
346149	1381.298	Mid-band-Drive
346268	1335.863	Mid-band-Drive
346428	1434.678	Mid-band-Drive
346571	1357.452	Mid-band-Drive
346696	1343.164	Mid-band-Drive
346846	1546.269	Mid-band-Drive
347008	1448.864	Mid-band-Drive
347155	1370.272	Mid-band-Drive
347308	1483.975	Mid-band-Drive
347468	1302.363	Mid-band-Drive
347611	1084.842	Mid-band-Drive
347733	1210.791	Mid-band-Drive
347864	1417.883	Mid-band-Drive
348019	1466.032	Mid-band-Drive
348178	1118.36	Mid-band-Drive
348305	1291.593	Mid-band-Drive
348439	1249.201	Mid-band-Drive
348599	1552.431	Mid-band-Drive
348768	1416.866	Mid-band-Drive
348929	1350.234	Mid-band-Drive
349081	1430.285	Mid-band-Drive
349216	1349.129	Mid-band-Drive
349361	1518.923	Mid-band-Drive
349523	1605.246	Mid-band-Drive
349685	1517.87	Mid-band-Drive
349821	1008.743	Mid-band-Drive
349940	1655.923	Mid-band-Drive
350109	1494.821	Mid-band-Drive
350263	1297.308	Mid-band-Drive
350432	1437.45	Mid-band-Drive
350593	1404.892	Mid-band-Drive
350748	1462.991	Mid-band-Drive
350906	1517.996	Mid-band-Drive
351031	693.237	Mid-band-Drive
351126	1487.886	Mid-band-Drive
351286	1555.24	Mid-band-Drive
351429	1194.253	Mid-band-Drive
351587	1495.853	Mid-band-Drive
351749	1524.611	Mid-band-Drive
351891	1505.845	Mid-band-Drive
352045	914.343	Mid-band-Drive
352166	1624.007	Mid-band-Drive
352329	1284.158	Mid-band-Drive
352483	1339.984	Mid-band-Drive
352649	1499.88	Mid-band-Drive
352807	1572.954	Mid-band-Drive
352972	1494.901	Mid-band-Drive
353124	1376.376	Mid-band-Drive
353283	1102.784	Mid-band-Drive
353428	1281.084	Mid-band-Drive
353596	1388.225	Mid-band-Drive
353758	1164.05	Mid-band-Drive
353910	1061.713	Mid-band-Drive
354036	1461.726	Mid-band-Drive
354189	1317.524	Mid-band-Drive
354344	1456.04	Mid-band-Drive
354512	1427.746	Mid-band-Drive
354679	1597.977	Mid-band-Drive
354834	1257.818	Mid-band-Drive
354971	1217.156	Mid-band-Drive
355123	1167.014	Mid-band-Drive
355278	1433.365	Mid-band-Drive
355446	1263.677	Mid-band-Drive
355606	1345.331	Mid-band-Drive
355769	1392.138	Mid-band-Drive
355930	1290.11	Mid-band-Drive
356092	1359.551	Mid-band-Drive
356253	1529.062	Mid-band-Drive
356416	1533.446	Mid-band-Drive
356573	1361.088	Mid-band-Drive
356727	1285.493	Mid-band-Drive
356902	1120.999	Mid-band-Drive
357028	1286.831	Mid-band-Drive
357187	1297.925	Mid-band-Drive
357349	1250.012	Mid-band-Drive
357511	1337.124	Mid-band-Drive
357673	1386.438	Mid-band-Drive
357835	1463.034	Mid-band-Drive
357993	1131.732	Mid-band-Drive
358126	1044.958	Mid-band-Drive
358256	1437.924	Mid-band-Drive
358415	1291.99	Mid-band-Drive
358585	1130.054	Mid-band-Drive
358736	1310.564	Mid-band-Drive
358904	1210.856	Mid-band-Drive
359055	1334.491	Mid-band-Drive
359217	1248.243	Mid-band-Drive
359369	1154.867	Mid-band-Drive
359534	1124.378	Mid-band-Drive
359687	1323.945	Mid-band-Drive
359856	1242.493	Mid-band-Drive
360010	1000.087	Mid-band-Drive
360174	924.316	Mid-band-Drive
360335	948.1	Mid-band-Drive
360490	1291.105	Mid-band-Drive
360651	1420.953	Mid-band-Drive
360821	1604.286	Mid-band-Drive
360954	1404.464	Mid-band-Drive
361125	1060.546	Mid-band-Drive
361242	1470.248	Mid-band-Drive
361403	1361.394	Mid-band-Drive
361552	1329.526	Mid-band-Drive
361713	1317.129	Mid-band-Drive
361875	1368.676	Mid-band-Drive
362035	1056.6	Mid-band-Drive
362183	1121.249	Mid-band-Drive
362349	1016.69	Mid-band-Drive
362480	1300.009	Mid-band-Drive
362632	1358.079	Mid-band-Drive
362800	1320.493	Mid-band-Drive
362953	1549.765	Mid-band-Drive
