Config	tput	cqi
100	0.001	3.0
100	0.2	5.0
100	0.002	4.17
100	0.001	3.67
100	0.001	3.86
100	0.001	4.33
100	0.001	6.67
100	0.001	4.17
100	0.001	3.57
100	0.001	4.17
100	0.0	4.17
100	0.001	3.83
100	0.001	3.86
100	0.001	4.33
100	0.0	6.0
100	0.001	4.5
100	0.001	4.0
100	0.001	4.0
100	0.0	5.0
100	0.001	4.0
100	0.001	4.43
100	0.001	4.0
100	0.0	6.17
100	0.001	7.17
100	0.001	3.57
100	0.001	4.17
100	0.0	5.17
100	0.001	5.17
100	0.001	6.29
100	0.001	6.17
100	0.0	7.5
100	0.001	6.0
100	0.001	6.0
100	0.001	5.33
100	0.0	6.33
100	0.001	7.67
100	0.001	7.57
100	0.001	6.5
100	0.0	6.67
100	0.001	7.83
100	0.001	8.71
100	0.001	8.83
100	0.0	9.5
100	8.479	9.67
100	3.454	5.43
100	4.95	9.33
100	2.146	7.67
100	0.002	8.33
100	0.0	9.0
100	0.001	9.33
100	0.001	7.67
100	0.001	5.0
100	0.001	5.17
100	0.001	5.71
100	0.001	6.67
100	0.001	8.83
100	0.001	7.71
100	0.001	7.0
100	0.001	9.83
100	1.577	8.71
100	18.332	8.33
100	23.176	9.71
100	26.034	9.0
100	33.272	8.0
100	40.412	8.0
100	40.448	9.17
100	44.039	9.29
100	45.768	8.5
100	45.131	9.0
100	48.476	8.71
100	46.396	9.17
100	46.923	9.5
100	43.522	9.5
100	45.993	9.0
100	43.134	9.83
100	48.721	9.71
100	48.989	9.5
100	50.194	9.5
100	49.898	8.29
100	47.867	8.67
100	43.753	8.5
100	42.17	9.0
100	46.65	8.86
100	49.542	9.83
100	46.777	9.5
100	48.876	9.83
100	49.369	9.86
100	46.493	9.5
100	50.673	9.33
100	50.996	9.17
100	51.408	9.33
100	40.605	9.6
100	49.83	9.5
100	27.931	9.5
100	29.402	9.57
100	28.822	8.83
100	27.701	8.5
100	27.554	8.17
100	29.62	9.71
100	30.841	8.67
100	25.138	8.17
100	21.21	9.8
100	17.799	7.38
100	18.368	8.83
100	13.817	8.33
100	11.264	6.2
100	10.984	6.38
100	8.938	6.17
100	7.871	6.0
100	7.614	6.0
100	7.225	6.0
100	6.341	7.5
100	4.437	7.33
100	3.387	7.5
100	4.139	7.6
100	5.15	8.43
100	3.832	7.5
100	5.752	7.5
100	5.74	8.67
100	3.501	6.17
100	3.272	5.86
100	3.275	6.0
100	11.331	6.67
100	27.459	9.17
100	32.33	9.83
100	23.092	9.17
100	28.102	8.86
100	31.877	8.0
100	27.792	7.83
100	27.843	8.33
100	27.862	8.0
100	32.759	8.33
100	31.512	9.83
100	33.665	8.83
100	37.228	9.57
100	33.946	9.0
100	31.161	9.0
100	26.707	9.0
100	28.218	9.67
100	28.586	8.83
100	28.519	8.5
100	24.768	9.0
100	24.922	9.0
100	22.493	8.44
100	24.119	8.33
100	15.874	8.0
100	18.282	8.0
100	17.272	8.0
100	21.367	8.33
100	22.383	9.6
100	22.512	9.38
100	24.198	8.5
100	22.362	8.17
100	21.916	8.0
100	20.798	8.0
100	20.652	8.0
100	23.367	7.67
100	19.127	8.17
100	6.945	9.29
100	6.163	9.33
100	7.565	9.5
100	6.739	9.71
100	11.362	9.17
100	13.471	6.67
100	14.453	8.29
100	14.349	6.33
100	11.912	7.5
100	11.44	8.71
100	14.562	8.33
100	13.479	9.33
100	12.405	8.33
100	51.312	9.33
100	45.465	9.43
100	49.442	9.29
100	48.445	8.5
100	47.69	8.43
100	46.338	9.67
100	47.392	9.17
100	33.881	9.0
100	27.57	8.83
100	22.843	8.5
100	23.31	9.5
100	27.216	8.25
100	31.128	8.33
100	31.776	8.33
100	32.364	8.0
100	34.188	7.5
100	26.415	7.83
100	18.304	8.17
100	17.974	8.25
100	12.844	9.5
100	17.869	8.67
100	10.563	8.83
100	8.695	9.33
100	9.752	9.29
100	8.266	9.33
100	7.577	8.83
100	15.186	9.83
100	14.183	8.33
100	5.36	9.17
100	6.872	9.14
100	2.337	8.17
100	0.001	6.67
100	0.001	8.57
100	0.001	8.5
100	0.001	7.83
100	0.001	8.33
100	0.001	8.67
100	3.02	9.8
100	5.456	8.43
100	5.396	9.17
100	5.435	9.17
100	5.5	9.0
100	2.906	8.71
100	0.001	9.5
100	0.002	6.29
100	0.001	7.5
100	0.001	6.0
100	2.449	7.2
100	4.912	8.33
100	5.788	7.67
100	6.975	8.17
100	7.236	7.86
100	5.766	8.5
100	5.061	8.17
100	8.381	9.5
100	5.99	9.33
100	7.286	7.43
100	9.229	8.33
100	11.422	9.67
100	10.454	8.67
100	24.453	9.83
100	25.812	9.83
100	19.84	9.57
100	23.192	9.33
100	13.973	9.29
100	14.921	9.67
100	17.197	9.67
100	11.733	9.86
100	1.538	9.67
100	8.901	9.67
100	14.872	9.17
100	18.116	8.83
100	12.173	9.67
100	12.455	9.17
100	16.753	9.14
100	19.002	8.83
100	22.763	8.83
100	15.404	9.71
100	17.046	9.67
100	8.779	7.33
100	6.146	7.17
100	7.14	9.14
100	8.687	8.33
100	7.969	8.33
100	6.125	7.83
100	5.303	7.86
100	3.91	6.17
100	2.645	7.17
100	2.932	7.17
100	3.017	6.14
100	3.418	7.33
100	6.871	7.33
100	5.425	7.17
100	6.364	7.86
100	8.466	9.5
100	11.198	8.0
100	9.438	8.57
100	8.03	7.17
100	7.52	8.0
100	16.377	8.5
100	8.797	7.14
100	10.126	9.83
100	11.705	6.67
100	5.108	6.5
100	4.536	6.86
100	1.887	4.67
100	0.195	3.67
100	0.001	3.5
100	0.023	3.33
100	0.001	4.43
100	0.001	3.5
100	0.001	4.83
100	0.001	5.71
100	0.001	5.0
100	0.001	2.83
100	0.001	3.17
100	0.001	2.71
100	0.001	2.67
100	0.001	3.33
100	0.0	2.33
100	0.001	3.29
100	0.0	3.67
100	0.0	3.5
100	0.001	4.5
100	0.001	4.71
100	0.001	4.33
100	0.0	5.33
100	0.001	5.0
100	0.001	4.67
100	0.001	4.5
100	0.001	4.83
100	0.001	6.83
100	0.001	6.0
100	0.001	6.17
100	0.001	8.17
100	0.001	6.71
100	0.088	6.83
100	0.001	6.67
100	0.001	7.17
100	0.001	6.33
100	0.001	7.43
100	0.001	6.67
100	0.001	6.83
100	0.001	8.33
100	0.001	7.57
100	0.001	7.33
100	0.001	9.0
100	0.001	9.17
100	0.001	9.71
100	0.001	8.67
100	0.001	8.33
100	0.001	9.29
100	0.001	8.83
100	0.048	7.67
100	0.158	6.33
100	0.001	6.29
100	0.001	4.5
100	0.001	4.83
100	0.001	5.29
100	0.001	4.5
100	13.195	9.71
100	8.103	9.5
100	11.576	9.83
100	9.369	8.17
100	7.459	8.43
100	7.653	9.33
100	9.52	8.5
100	13.675	9.33
100	6.755	9.86
100	9.279	9.17
100	8.107	8.83
100	10.804	9.33
100	12.498	9.33
100	11.246	8.67
100	9.832	9.33
100	6.464	9.0
100	8.602	7.86
100	7.672	8.0
100	7.891	7.67
100	5.169	8.0
100	3.671	6.57
100	3.227	5.0
100	3.56	7.5
100	2.847	6.5
100	2.4	6.0
100	2.178	6.83
100	2.635	7.83
100	1.452	7.14
100	0.155	9.0
100	0.119	7.14
100	0.032	7.67
100	0.001	8.17
100	0.001	8.14
100	0.001	8.4
100	0.001	8.57
100	0.003	8.0
100	0.003	9.67
100	0.002	8.29
100	0.003	9.0
100	0.003	8.5
100	0.003	6.67
100	1.068	7.43
100	3.697	6.5
100	4.023	6.29
100	1.492	8.17
100	2.024	8.0
100	3.605	8.0
100	2.706	6.29
100	2.504	8.17
100	2.057	6.33
100	1.991	6.83
100	1.487	8.0
100	1.34	6.0
100	0.909	8.0
100	2.978	6.83
100	2.186	6.67
100	1.699	7.0
100	1.231	6.0
100	1.365	7.83
100	0.993	7.67
100	1.442	4.67
100	1.003	6.14
100	0.672	7.33
100	0.501	5.17
100	0.325	8.0
100	0.23	6.43
100	0.806	6.17
100	0.873	8.17
100	1.385	7.0
100	1.031	7.0
100	1.288	7.0
100	0.929	7.0
100	0.828	6.17
100	0.707	6.0
100	0.993	6.17
100	1.874	6.0
100	1.262	6.0
100	2.437	6.14
100	2.39	7.0
100	1.992	6.0
100	3.086	6.5
100	3.169	7.5
100	4.296	9.0
100	5.763	8.67
100	3.706	8.0
100	6.34	8.5
100	4.872	8.17
100	4.198	8.0
100	5.284	6.43
100	7.326	7.83
100	5.547	8.0
100	6.566	8.17
100	3.879	8.2
100	2.808	7.14
100	1.78	6.33
100	0.681	7.5
100	0.249	6.33
100	0.001	4.83
100	0.001	2.86
100	0.001	6.0
100	0.217	6.67
100	0.51	7.83
100	0.835	8.17
100	3.283	7.43
100	7.858	7.67
100	7.179	8.33
100	8.605	9.14
100	4.6	9.5
100	2.585	6.67
100	2.295	7.14
100	4.014	7.5
100	3.229	6.38
100	7.126	7.0
100	4.445	8.0
100	0.95	6.17
100	0.556	7.33
100	0.301	4.67
100	0.237	7.14
100	0.572	6.67
100	0.484	4.86
100	7.804	8.67
100	9.577	7.43
100	14.017	9.4
100	12.718	8.88
100	7.739	8.83
100	3.838	7.0
100	2.809	7.0
100	0.976	5.33
100	0.016	5.33
100	0.348	6.33
100	0.277	4.83
100	0.154	4.0
100	0.252	4.33
100	4.305	9.33
100	2.318	6.5
100	1.745	6.17
100	1.628	7.5
100	2.719	8.33
100	3.811	9.0
100	1.507	7.57
100	3.799	8.17
100	6.768	7.86
100	7.356	7.33
100	11.526	8.83
100	11.038	8.5
100	10.356	7.71
100	13.417	9.83
100	14.904	8.0
100	18.007	8.0
100	20.17	8.6
100	20.569	8.0
100	22.044	8.71
100	24.484	8.86
100	24.525	8.83
100	23.565	9.83
100	12.673	9.83
100	12.183	8.5
100	12.068	8.86
100	17.631	9.67
100	13.684	9.83
100	11.571	8.5
100	8.027	7.5
100	6.459	7.5
100	5.01	8.67
100	5.758	9.33
100	5.43	9.17
100	7.12	8.5
100	7.458	9.17
100	5.431	9.0
100	8.616	9.71
100	8.062	9.83
100	9.858	9.67
100	15.806	9.0
100	14.128	9.43
100	15.04	9.5
100	22.701	9.5
100	22.283	9.83
100	22.406	9.83
100	22.24	9.57
100	21.325	9.33
100	21.396	9.43
100	19.524	9.57
100	21.616	9.67
100	14.29	9.0
100	14.102	9.17
100	11.419	8.29
100	11.574	7.83
100	7.909	9.33
100	4.258	8.71
100	3.629	8.67
100	3.573	8.83
100	2.019	7.17
100	1.336	6.4
100	3.909	4.83
100	5.03	5.83
100	5.482	4.83
100	2.764	5.14
100	4.182	5.67
100	4.855	7.67
100	4.492	6.5
100	4.038	5.43
100	2.638	5.33
100	3.335	7.33
100	6.633	9.29
100	8.108	8.67
100	4.97	9.83
100	3.429	8.83
100	2.804	8.33
100	2.279	7.43
100	1.63	7.2
100	1.591	7.67
100	0.896	7.0
100	0.944	6.0
100	0.55	5.67
100	0.541	5.83
100	0.806	5.33
100	1.271	4.0
100	1.51	5.83
100	1.656	7.17
100	2.174	7.0
100	2.129	7.29
100	1.991	7.33
100	1.976	6.5
100	1.533	6.17
100	2.097	6.43
100	1.026	8.33
100	0.374	8.67
100	1.072	8.5
100	2.567	8.83
100	0.697	8.17
100	0.001	6.17
100	0.344	6.0
100	0.709	5.2
100	0.963	5.17
100	0.871	5.86
100	1.21	7.5
100	2.51	7.17
100	0.381	6.6
100	0.084	6.83
100	0.001	7.57
100	0.001	6.67
100	0.001	5.5
100	0.001	6.5
100	0.0	6.29
100	0.001	7.67
100	0.001	9.83
100	0.001	8.0
100	0.001	8.71
100	4.224	8.2
100	13.585	9.33
100	13.395	9.0
100	11.584	9.33
100	11.693	8.83
100	13.38	7.33
100	12.317	7.71
100	18.908	9.83
100	17.832	9.67
100	15.168	9.5
100	13.507	9.83
100	12.611	9.57
100	11.909	9.17
100	11.856	9.43
100	10.033	8.33
100	3.907	9.6
100	6.378	9.17
100	6.159	9.83
100	5.646	8.83
100	4.332	7.29
100	10.506	8.67
100	8.062	8.0
100	5.053	7.33
100	5.491	7.57
100	3.441	6.5
100	5.642	8.5
100	9.566	7.83
100	3.927	7.71
100	6.992	9.0
100	6.503	9.67
100	0.779	8.5
100	5.744	6.57
100	9.313	6.5
100	12.463	8.83
100	20.799	9.6
100	4.161	9.83
100	2.394	8.2
100	3.4	8.0
100	3.073	8.83
100	2.513	7.67
100	2.75	7.83
100	3.546	7.71
100	1.698	6.0
100	0.787	7.67
100	0.461	7.0
100	0.465	7.14
100	0.44	6.17
100	0.69	7.33
100	2.699	8.5
100	3.875	9.29
100	3.583	8.0
100	2.2	7.17
100	2.69	7.83
100	4.037	7.5
100	1.728	6.14
100	1.074	4.83
100	0.928	4.5
100	0.001	7.67
100	0.001	8.29
100	0.159	7.5
100	0.37	6.33
100	0.301	6.57
100	0.786	7.5
100	3.08	9.17
100	2.962	8.5
100	5.225	9.86
100	2.285	9.86
100	2.681	9.17
100	3.063	9.0
100	4.142	9.83
100	2.517	8.86
100	0.984	8.17
100	1.474	7.67
100	2.594	8.83
100	3.306	9.43
100	3.454	9.33
100	3.884	9.5
100	4.51	9.67
100	13.893	9.5
100	13.942	8.86
100	13.374	9.17
100	20.926	9.5
100	19.905	9.33
100	8.328	9.83
100	6.502	9.83
100	6.51	9.83
100	4.734	9.5
100	5.284	9.86
100	3.823	9.17
100	3.77	8.83
100	2.949	7.67
100	2.101	7.83
100	2.977	7.5
100	1.183	5.67
100	1.013	8.5
100	0.494	6.57
100	0.401	5.83
100	0.44	5.67
100	0.38	5.67
100	0.299	5.43
100	0.252	5.0
100	0.181	5.83
100	0.132	5.83
100	0.201	5.17
100	0.308	5.33
100	0.221	5.17
100	0.128	4.83
100	0.022	5.33
100	0.002	5.86
100	0.0	6.33
100	0.001	5.83
100	0.001	5.17
100	0.001	5.86
100	0.001	7.0
100	0.001	5.5
100	0.001	6.33
100	0.001	4.86
100	0.001	5.33
100	0.001	5.67
100	0.001	6.33
100	0.001	7.0
100	0.001	7.33
100	0.001	7.17
100	0.001	7.33
100	0.001	6.71
100	0.001	8.67
100	0.001	9.67
100	0.001	9.43
100	6.117	9.0
100	19.035	9.57
100	9.309	9.17
100	9.57	9.67
100	4.45	9.33
100	10.026	9.17
100	11.043	9.17
100	9.203	9.43
100	11.727	9.83
100	6.302	9.67
100	2.648	7.0
100	5.622	8.5
100	1.481	7.0
100	2.979	8.33
100	2.757	8.0
100	2.321	8.33
100	2.091	8.67
100	4.211	9.14
100	20.161	9.17
100	18.493	9.0
100	12.358	9.8
100	22.767	9.83
100	6.534	9.0
100	5.854	8.83
100	2.775	8.14
100	0.001	8.17
100	0.001	9.57
100	0.001	8.0
100	0.001	7.33
100	0.001	7.83
100	0.001	8.0
100	0.001	7.17
100	0.001	8.33
100	0.0	8.0
100	0.001	7.17
100	0.001	6.33
100	0.001	5.83
100	0.001	5.67
100	0.001	6.86
100	0.07	7.0
100	0.001	7.17
100	0.001	7.0
100	0.001	8.0
100	0.001	8.29
100	0.001	8.0
100	0.001	8.67
100	0.001	7.67
100	0.001	9.17
100	0.001	8.0
100	0.001	7.5
100	0.001	6.89
100	0.001	6.57
100	0.001	7.67
100	0.001	8.0
100	0.001	7.17
100	0.001	7.67
100	0.0	6.86
100	0.001	8.0
100	0.001	9.83
100	0.001	9.0
100	0.001	8.0
100	0.001	8.67
100	5.518	9.0
100	4.991	8.33
100	5.328	7.0
100	5.22	7.71
100	5.437	9.0
100	7.256	9.0
100	17.629	9.83
100	13.179	8.29
100	9.511	9.71
100	6.967	9.83
100	4.247	8.5
100	1.732	8.0
100	0.001	9.14
100	0.001	9.33
100	0.001	7.67
100	0.001	9.0
100	0.0	8.29
100	0.001	7.0
100	0.001	9.0
100	0.001	7.67
100	0.001	8.29
100	0.001	6.5
100	0.014	5.0
100	0.015	5.43
100	0.001	5.67
100	0.001	5.17
100	0.002	6.5
100	0.002	7.14
100	0.001	8.33
100	0.001	9.17
100	0.001	9.5
100	0.001	8.5
100	0.001	8.43
100	0.001	7.33
100	0.001	6.67
100	0.001	6.43
100	0.001	6.17
100	0.001	5.0
100	0.001	5.83
100	0.001	7.0
100	0.001	8.33
100	0.001	8.67
100	0.001	9.83
100	0.001	9.83
100	0.001	8.71
100	0.001	9.57
100	0.001	8.5
100	0.001	8.67
100	0.001	8.67
100	0.001	8.67
100	0.001	7.57
100	0.001	8.0
100	1.979	9.5
100	7.625	9.57
100	7.518	9.33
100	7.612	9.5
100	8.895	9.83
100	6.57	9.71
100	5.869	9.5
100	9.064	9.83
100	3.726	9.67
100	2.362	7.83
100	1.487	7.67
100	1.717	8.29
100	3.343	8.5
100	0.226	4.5
100	0.433	4.0
100	0.557	4.57
100	0.86	5.5
100	0.067	4.33
100	0.001	5.17
100	0.001	6.17
100	0.002	5.0
100	0.001	6.45
100	0.001	6.25
100	0.472	6.6
100	0.0	6.2
100	0.001	4.13
100	0.001	4.67
100	0.001	4.83
100	0.002	5.71
100	0.001	8.33
100	0.002	7.67
100	0.001	7.17
100	0.002	5.71
100	0.05	5.0
100	0.022	7.27
100	0.0	6.63
100	0.001	7.6
100	0.0	6.0
100	0.001	6.14
100	0.001	5.5
100	0.001	4.67
100	3.087	9.33
100	18.734	8.33
100	18.675	9.5
100	18.723	8.86
100	17.278	9.17
100	14.581	6.67
100	11.711	7.17
100	10.653	7.0
100	13.516	8.33
100	11.86	7.0
100	11.184	6.5
100	10.481	8.29
100	8.918	9.67
100	4.23	8.83
100	0.096	9.5
100	0.0	8.29
100	0.001	7.17
100	0.001	6.83
100	0.001	6.83
100	0.0	7.14
100	0.001	7.0
100	0.001	7.17
100	0.001	8.5
100	0.001	6.0
100	0.001	6.67
100	0.001	7.33
100	0.0	6.57
100	0.001	6.5
100	0.001	6.67
100	0.001	7.33
100	0.0	8.29
100	0.001	9.17
100	0.002	9.0
100	0.002	7.86
100	0.002	5.33
100	0.277	6.0
100	0.001	6.43
100	0.003	5.83
100	0.124	6.33
100	0.001	5.5
100	0.0	6.0
100	0.001	6.17
100	0.001	5.5
100	0.001	5.5
100	0.001	4.0
100	0.001	5.17
100	0.001	6.5
100	0.001	7.83
100	0.001	6.57
100	0.001	4.33
100	0.001	5.17
100	0.0	6.17
100	0.0	4.29
100	0.001	5.67
100	0.001	6.67
100	0.001	8.0
100	0.001	8.57
100	0.001	7.0
100	0.001	6.0
100	0.001	4.83
100	0.0	5.86
100	0.001	4.5
100	0.001	4.83
100	0.001	6.5
100	0.001	6.43
100	0.105	6.17
100	0.001	5.67
100	0.001	5.29
100	0.001	5.0
100	0.001	6.33
100	0.001	6.17
100	0.001	5.71
100	0.001	4.83
100	0.001	5.33
100	0.001	5.0
100	0.001	5.5
100	0.001	4.57
100	0.0	4.67
100	0.0	4.83
100	0.0	5.86
100	0.0	5.5
100	0.0	6.0
100	0.0	6.67
100	0.001	5.33
100	0.001	5.0
100	20.078	7.83
100	35.943	9.67
100	33.308	9.86
100	28.24	9.5
100	26.639	9.83
100	25.284	9.67
100	23.049	9.0
100	25.945	8.33
100	22.849	9.67
100	23.705	9.17
100	21.474	9.43
100	23.225	9.83
100	23.808	9.57
100	24.816	8.5
100	28.511	9.17
100	22.041	9.0
100	20.018	9.0
100	22.751	9.43
100	23.993	9.5
100	26.102	9.83
100	18.693	9.83
100	17.314	9.83
100	17.417	9.33
100	10.532	8.83
100	11.16	8.83
100	11.274	9.43
100	7.882	9.0
100	7.775	7.67
100	11.848	6.14
100	11.657	6.33
100	9.905	6.83
100	9.096	8.83
100	12.527	7.17
100	16.159	8.29
100	15.811	7.83
100	20.049	8.17
100	19.749	8.86
100	10.761	7.67
100	13.833	8.17
100	23.564	9.17
100	26.007	9.29
100	26.179	9.83
100	23.989	9.0
100	12.048	9.83
100	11.601	7.86
100	14.813	9.67
100	10.55	8.83
100	7.945	9.17
100	7.294	9.14
100	5.965	8.0
100	4.482	6.0
100	4.536	7.83
100	9.088	6.14
100	10.245	8.0
100	13.807	8.0
100	14.356	8.43
100	8.417	9.0
100	8.947	9.67
100	12.484	9.33
100	5.068	8.5
100	4.28	7.67
100	6.373	7.0
100	5.167	8.29
100	2.559	9.67
100	2.818	6.83
100	3.818	7.5
100	6.065	8.29
100	5.689	9.67
100	6.45	8.33
100	7.112	9.17
100	8.898	9.29
100	10.549	8.83
100	6.701	9.5
100	4.944	9.0
100	9.011	9.14
100	11.233	8.83
100	11.77	9.33
100	3.104	9.17
100	20.419	9.0
100	2.004	9.17
100	2.962	9.0
100	0.002	9.67
100	0.001	9.67
100	0.001	8.71
100	0.001	8.0
100	0.001	7.0
100	0.001	8.5
100	0.001	8.0
100	0.001	8.5
100	0.001	8.5
100	0.001	9.67
100	0.001	8.43
100	0.001	9.67
100	0.001	7.0
100	0.001	7.83
100	0.001	8.57
100	0.0	7.83
100	0.001	6.83
100	0.001	7.17
100	0.124	7.57
100	0.094	8.0
100	0.001	8.67
100	0.001	9.83
100	0.001	9.33
100	0.001	9.57
100	0.001	7.33
100	0.0	8.0
100	0.001	6.71
100	6.361	7.83
100	9.821	9.83
100	11.49	9.29
100	14.069	8.33
100	11.27	8.57
100	9.378	7.33
100	10.199	8.0
100	9.315	9.5
100	8.769	9.33
100	6.673	8.5
100	13.29	8.0
100	8.361	9.0
100	11.506	9.5
100	11.987	9.83
100	9.111	9.5
100	7.143	8.17
100	12.542	9.29
100	11.993	8.67
100	12.425	9.17
100	9.707	9.5
100	6.37	6.0
100	8.214	7.5
100	6.746	7.0
100	9.611	7.0
100	8.947	8.57
100	25.08	9.57
100	27.053	8.5
100	26.586	8.57
100	21.05	7.5
100	14.593	9.67
100	13.547	7.86
100	10.458	9.67
100	24.732	9.67
100	21.813	8.0
100	22.806	7.83
100	22.293	9.17
100	25.865	9.33
100	30.93	9.57
100	37.07	9.83
100	32.927	9.14
100	38.425	9.0
100	46.111	9.0
100	38.234	9.67
100	46.338	8.83
100	32.062	9.33
100	30.586	9.0
100	36.076	8.0
100	30.528	9.29
100	30.36	9.17
100	28.095	8.5
100	27.838	8.33
100	36.681	8.43
100	35.031	8.67
100	36.937	8.67
100	36.179	7.83
100	39.19	8.71
100	46.161	9.67
100	49.975	9.5
100	48.381	9.71
100	45.463	9.83
100	7.917	9.43
100	17.07	7.17
100	24.899	7.33
100	11.042	8.17
100	40.33	9.17
100	35.965	9.83
100	27.521	9.67
100	23.354	8.71
100	17.54	8.17
100	18.093	8.0
100	16.759	7.57
100	18.187	8.0
100	21.969	7.86
100	29.098	8.67
100	24.26	9.5
100	27.321	9.17
100	24.458	9.5
100	28.077	9.33
100	31.937	9.71
100	27.398	9.83
100	16.125	8.71
100	12.195	8.83
100	17.185	6.67
100	12.049	6.86
100	10.178	8.83
100	16.461	8.17
100	23.223	9.57
100	24.471	9.5
100	16.182	8.0
100	20.655	9.0
100	42.847	9.33
100	40.995	9.83
100	42.07	9.29
100	40.746	9.17
100	45.563	8.33
100	50.098	8.83
100	53.39	8.86
100	51.323	8.5
100	50.808	9.5
100	52.245	9.0
100	51.405	9.14
100	51.227	9.33
100	51.085	9.5
100	37.149	9.83
100	45.35	9.83
100	50.606	9.67
100	50.669	9.14
100	51.285	9.67
100	51.676	9.33
100	51.373	9.5
100	48.793	9.5
100	46.262	9.43
100	42.735	8.5
100	33.792	8.5
100	35.577	8.86
100	39.157	9.33
100	40.806	9.67
100	45.246	9.83
100	45.251	9.57
100	50.447	9.67
100	50.807	9.67
100	50.757	9.5
100	48.941	8.71
100	36.552	8.67
100	28.024	8.33
100	25.375	8.14
100	19.4	7.67
100	15.446	7.17
100	12.918	8.5
100	11.605	9.71
100	12.919	8.67
100	9.911	7.43
100	10.982	5.83
100	14.781	6.0
100	19.338	6.0
100	18.322	6.29
100	12.084	5.33
100	15.434	8.33
100	16.927	6.67
100	10.211	6.43
100	3.093	9.0
100	5.906	7.83
100	7.357	8.86
100	7.873	9.67
100	10.097	8.83
100	6.141	8.83
100	6.68	8.5
100	7.342	8.17
100	9.421	9.0
100	9.885	9.29
100	9.096	8.5
100	5.146	9.0
100	8.009	9.17
100	26.004	9.0
100	47.375	9.0
100	31.76	9.33
100	30.95	8.83
100	34.426	9.5
100	29.675	9.29
100	36.72	8.83
100	32.51	9.29
100	34.748	9.0
100	28.755	8.17
100	27.659	8.0
100	25.615	7.83
100	20.766	9.57
100	16.704	7.83
100	23.922	9.71
100	26.147	9.17
100	25.371	9.0
100	26.596	7.17
100	27.038	8.0
100	26.838	7.5
100	14.106	7.43
100	11.488	8.67
100	13.355	8.83
100	14.748	6.83
100	10.513	6.57
100	11.565	6.67
100	22.406	9.5
100	17.968	9.0
100	10.452	8.25
100	12.53	8.83
100	14.908	9.5
100	14.654	9.83
100	9.411	7.17
100	8.147	8.43
100	6.682	9.0
100	9.889	7.67
100	15.348	8.17
100	15.821	8.57
100	11.759	7.33
100	18.845	8.83
100	11.022	8.0
100	13.534	8.86
100	11.048	8.33
100	23.632	9.86
100	7.77	9.17
100	12.872	8.83
100	12.738	9.14
100	14.688	8.5
100	20.648	9.0
100	15.0	8.67
100	25.171	9.14
100	19.075	8.83
100	8.116	9.0
100	14.989	9.0
100	13.268	8.17
100	16.744	8.33
100	10.917	8.0
100	10.287	8.43
100	10.975	8.33
100	9.501	8.33
100	3.93	8.17
100	2.271	7.2
100	0.044	7.5
100	10.514	8.5
100	12.158	7.83
100	12.796	7.67
100	14.776	9.0
100	31.477	9.67
100	9.451	7.83
100	14.424	9.71
100	10.467	8.71
100	2.27	6.67
100	1.637	8.33
100	0.452	8.33
100	1.063	8.33
100	10.149	6.33
100	1.112	7.0
100	0.001	5.71
100	0.002	6.17
100	0.001	6.67
100	0.001	5.83
100	0.001	7.71
100	10.803	9.67
100	10.464	8.14
100	9.339	8.83
100	8.496	8.17
100	4.534	7.83
100	0.5	6.14
100	0.002	6.33
100	0.001	5.17
100	0.001	6.17
100	0.001	6.0
100	0.001	6.83
100	0.001	7.83
100	0.001	6.67
100	0.001	6.0
100	0.001	6.33
100	0.001	7.5
100	0.001	6.67
100	0.001	6.43
100	0.001	6.5
100	0.001	6.33
100	0.001	5.33
100	0.001	7.14
100	0.702	6.83
100	2.162	8.33
100	1.357	6.5
100	1.153	6.67
100	0.752	6.86
100	0.001	7.17
100	0.001	7.33
100	0.094	6.86
100	1.124	6.67
100	0.12	6.17
100	0.001	5.67
100	0.001	6.0
100	0.001	5.17
100	0.001	7.4
100	0.486	4.0
100	0.029	6.0
100	0.001	5.43
100	0.001	8.5
100	0.002	8.5
100	0.001	6.33
100	0.001	6.0
100	0.001	6.71
100	0.001	6.0
100	0.001	6.0
100	0.337	7.75
100	0.001	7.33
100	0.001	7.0
100	0.001	6.0
100	0.001	5.83
100	0.001	5.5
100	0.003	5.0
100	0.536	6.43
100	0.691	7.17
100	0.048	7.0
100	0.001	5.17
100	0.001	6.33
100	0.001	5.43
100	0.001	5.17
100	0.001	5.83
100	0.001	6.0
100	0.001	5.43
100	0.001	4.5
100	0.001	4.5
100	0.001	4.17
100	0.001	6.14
100	0.001	6.67
100	0.001	5.33
100	0.001	4.67
100	0.001	5.86
100	0.001	5.5
100	0.001	4.5
100	0.001	5.5
100	0.001	4.29
100	0.001	6.17
100	0.001	5.5
100	0.001	5.0
100	0.001	5.57
100	0.003	5.33
100	0.001	5.67
100	0.001	4.83
100	0.001	5.29
100	0.001	5.33
100	1.05	8.0
100	0.001	8.33
100	0.001	7.0
100	0.001	7.0
100	0.001	8.0
100	0.001	8.57
100	0.001	6.33
100	0.001	5.67
100	0.001	4.86
100	0.001	4.5
100	0.001	4.67
100	0.001	5.83
100	0.001	7.67
100	0.001	8.71
100	0.001	9.67
100	0.001	9.5
100	0.001	9.71
100	0.001	9.83
100	0.001	9.43
100	0.001	9.83
100	0.001	9.33
100	0.001	9.86
100	0.001	9.67
100	0.001	9.67
100	0.001	9.29
