Config	tput	cqi
100	24.405	13.0
100	20.676	12.67
100	19.504	12.14
100	23.009	13.0
100	26.204	14.17
100	26.186	12.17
100	55.511	12.17
100	53.341	12.5
100	72.613	13.0
100	73.018	13.0
100	33.718	13.5
100	23.156	14.0
100	12.927	12.83
100	10.34	12.33
100	25.234	14.33
100	26.032	14.5
100	32.772	13.67
100	36.522	13.29
100	34.905	15.0
100	44.628	15.0
100	56.264	15.0
100	62.663	15.0
100	63.731	15.0
100	62.789	15.0
100	58.015	15.0
100	47.039	14.83
100	43.589	15.0
100	56.492	15.0
100	60.366	15.0
100	59.884	14.86
100	52.998	15.0
100	46.951	14.83
100	52.368	14.83
100	53.639	14.57
100	58.693	14.0
100	56.378	15.0
100	57.954	14.83
100	51.738	14.17
100	57.944	15.0
100	58.494	15.0
100	54.721	15.0
100	50.282	15.0
100	53.013	13.83
100	48.581	12.67
100	41.949	12.14
100	28.621	13.0
100	44.55	14.5
100	50.931	14.67
100	53.816	14.86
100	56.795	15.0
100	42.344	14.83
100	32.516	15.0
100	52.237	14.86
100	56.082	15.0
100	52.127	15.0
100	56.376	15.0
100	55.003	13.29
100	50.295	14.83
100	62.444	15.0
100	58.458	15.0
100	43.922	14.14
100	57.465	15.0
100	52.384	12.0
100	41.687	12.0
100	48.04	14.17
100	59.328	15.0
100	63.337	13.0
100	62.668	12.0
100	59.862	12.0
100	49.842	12.33
100	50.961	12.33
100	65.096	12.33
100	67.84	12.29
100	64.456	12.0
100	27.518	12.29
100	28.263	14.5
100	35.576	13.0
100	36.628	13.0
100	29.724	14.17
100	26.387	14.17
100	21.772	12.17
100	22.73	12.33
100	10.451	12.57
100	38.941	13.17
100	39.711	13.17
100	38.04	12.71
100	39.498	12.83
100	30.719	13.43
100	32.726	12.83
100	33.123	13.17
100	39.554	13.5
100	33.533	13.57
100	25.551	12.83
100	32.088	13.83
100	35.768	14.5
100	39.817	14.67
100	34.163	14.71
100	23.635	13.0
100	18.808	13.0
100	17.06	12.57
100	20.847	12.0
100	18.054	13.17
100	20.305	13.0
100	21.295	12.86
100	30.763	14.17
100	26.545	13.17
100	24.721	12.83
100	20.964	12.83
100	39.687	14.17
100	32.341	13.43
100	38.635	12.17
100	46.702	15.0
100	49.011	13.5
100	49.023	13.83
100	53.792	14.5
100	52.92	13.14
100	52.372	13.5
100	40.609	14.0
100	64.48	12.5
100	60.049	12.0
100	66.971	12.0
100	68.943	12.33
100	64.035	14.0
100	67.591	13.0
100	71.903	12.17
100	74.326	12.0
100	66.103	12.83
100	50.651	12.14
100	28.36	14.0
100	26.205	13.2
100	34.077	13.0
100	31.698	13.33
100	36.176	13.67
100	36.875	14.0
100	34.041	14.0
100	33.229	14.33
100	30.814	13.33
100	32.58	12.71
100	33.507	13.17
100	29.634	13.0
100	29.998	12.29
100	32.696	13.17
100	28.389	12.17
100	33.96	12.5
100	27.893	12.43
100	26.914	13.0
100	24.203	13.14
100	18.407	12.5
100	18.953	12.67
100	13.581	12.14
100	16.012	13.17
100	17.165	13.0
100	15.763	13.0
100	16.968	12.14
100	15.29	13.33
100	13.321	13.0
100	18.879	12.5
100	18.357	12.14
100	17.548	12.33
100	13.382	12.14
100	15.163	12.5
100	16.965	12.57
100	21.485	12.83
100	16.81	12.57
100	22.159	12.6
100	46.334	12.33
100	46.598	13.83
100	34.779	12.0
100	41.545	12.5
100	12.34	13.0
100	18.62	13.0
100	26.43	13.2
100	27.517	13.43
100	33.111	14.33
100	28.859	13.0
100	24.702	13.83
100	29.451	13.57
100	24.974	12.67
100	28.722	13.5
100	26.192	12.5
100	35.673	13.2
100	34.074	14.14
100	17.75	12.33
100	51.19	12.43
100	40.317	13.6
100	15.781	13.33
100	22.134	13.0
100	27.859	14.33
100	17.464	12.0
100	18.49	12.0
100	19.407	12.71
100	22.58	13.33
100	19.03	12.43
100	19.091	13.5
100	16.582	14.0
100	9.993	14.0
100	17.598	14.0
100	28.27	14.17
100	22.219	13.4
100	18.644	13.57
100	14.003	14.83
100	7.211	14.0
100	13.913	14.4
100	2.961	15.0
100	4.736	14.5
100	4.721	14.0
100	7.946	14.0
100	1.56	12.6
100	2.787	12.29
100	5.179	12.67
100	7.014	13.0
100	10.579	14.0
100	31.984	14.33
100	35.227	14.71
100	11.219	14.67
100	23.157	13.17
100	12.181	12.29
100	30.684	13.0
100	17.651	14.57
100	36.979	13.67
100	33.787	12.33
100	42.968	12.43
100	30.105	14.67
100	46.489	14.0
100	37.057	12.17
100	43.433	14.83
100	16.445	15.0
100	15.311	13.33
100	27.319	15.0
100	33.262	15.0
100	19.691	15.0
100	31.26	12.43
100	29.474	14.0
100	37.42	13.0
100	27.456	15.0
100	33.271	14.33
100	27.256	13.33
100	31.538	14.57
100	46.798	14.67
100	28.275	12.33
100	36.816	12.0
100	26.377	12.43
100	48.235	13.0
100	12.948	13.14
100	30.002	12.57
100	12.327	13.83
100	44.682	12.33
100	49.392	14.0
100	51.079	14.0
100	53.036	14.5
100	45.986	15.0
100	18.07	12.83
100	21.623	13.83
100	46.641	14.67
100	31.499	13.14
100	46.094	12.83
100	43.053	12.71
100	47.299	12.0
100	52.167	12.0
100	53.662	12.29
100	45.038	12.17
100	62.793	13.33
100	63.252	13.33
100	61.549	14.17
100	49.161	14.29
100	48.608	13.0
100	33.732	14.17
100	49.23	14.83
100	52.973	15.0
100	47.828	14.17
100	54.63	15.0
100	52.664	15.0
100	58.888	14.67
100	54.913	12.83
100	44.751	12.43
100	51.97	15.0
100	36.101	14.5
100	28.168	13.5
100	33.059	12.33
100	55.802	13.5
100	55.852	13.0
100	56.676	12.29
100	46.535	12.67
100	34.246	14.0
100	34.59	13.5
100	39.589	14.0
100	40.736	13.43
100	35.426	12.43
100	40.289	12.5
100	34.462	12.33
100	34.175	13.5
100	37.047	13.86
100	40.494	13.83
100	45.296	13.83
100	49.817	13.0
100	39.722	13.0
100	31.888	12.33
100	47.901	14.14
100	40.091	14.0
100	31.879	12.43
100	56.107	14.17
100	55.407	14.67
100	71.654	15.0
100	60.743	14.33
100	59.27	14.71
100	52.702	14.5
100	51.774	13.57
100	59.807	14.83
100	60.802	14.33
100	53.965	15.0
100	52.643	15.0
100	44.362	14.5
100	48.99	14.17
100	53.782	12.17
100	59.7	13.71
100	57.384	14.83
100	59.134	14.86
100	48.043	13.83
100	45.633	13.33
100	38.019	13.67
100	38.823	13.71
100	58.232	15.0
100	65.129	14.83
100	59.65	13.0
100	50.117	13.0
100	66.597	14.33
100	66.325	15.0
100	66.235	14.83
100	62.855	14.57
100	64.895	14.0
100	66.802	14.83
100	58.599	14.33
100	48.444	15.0
100	47.819	14.86
100	54.079	15.0
100	52.814	14.67
100	51.729	14.17
100	48.138	13.71
100	42.302	14.0
100	37.846	13.33
100	40.444	12.29
100	36.126	13.0
100	35.589	13.5
100	23.481	13.57
100	35.946	12.67
100	40.242	13.67
100	28.692	12.57
100	19.753	12.33
100	18.918	12.0
100	1.07	12.0
100	30.352	12.5
100	27.781	12.67
100	29.433	12.83
100	29.273	12.33
100	23.756	12.33
100	23.475	12.17
100	30.305	13.14
100	33.887	13.67
100	36.18	13.83
100	37.668	13.83
100	40.54	14.29
100	33.641	14.17
100	32.954	13.83
100	22.987	12.5
100	27.225	12.0
100	32.726	12.5
100	30.452	12.29
100	32.461	13.0
100	24.576	12.43
100	39.48	13.5
100	25.979	12.0
100	22.365	12.0
100	15.043	12.33
100	0.0	14.8
100	0.001	12.17
100	37.234	12.0
100	39.153	12.17
100	36.523	12.17
100	42.775	12.5
100	57.772	12.17
100	61.092	12.83
100	63.079	15.0
100	51.59	13.86
100	44.328	12.33
100	60.732	12.83
100	68.283	12.0
100	75.43	14.0
100	72.012	13.17
100	79.305	13.17
100	79.062	13.0
100	78.186	13.17
100	76.353	13.17
100	73.811	12.14
100	76.244	14.0
100	63.351	12.67
100	74.648	12.0
100	69.453	12.33
100	59.534	12.17
100	56.084	12.67
100	56.812	14.71
100	55.439	12.83
100	67.132	13.0
100	58.167	14.0
100	70.375	14.14
100	60.203	15.0
100	57.043	14.5
100	50.971	13.14
100	32.639	12.5
100	39.543	13.33
100	51.192	12.83
100	39.522	12.83
100	51.154	12.86
100	58.52	13.0
100	59.079	13.83
100	56.955	15.0
100	46.078	14.14
100	50.299	14.17
100	42.654	12.67
100	26.537	12.33
100	32.653	12.43
100	26.06	12.17
100	39.644	12.5
100	44.515	13.67
100	47.79	13.57
100	34.272	13.67
100	8.242	13.17
100	11.528	15.0
100	22.474	15.0
100	41.386	15.0
100	41.799	14.0
100	32.219	13.83
100	42.142	14.5
100	46.053	14.0
100	47.139	13.5
100	46.448	12.43
100	47.953	13.83
100	48.35	14.17
100	52.936	14.67
100	46.647	13.67
100	50.357	13.83
100	40.294	13.33
100	32.337	13.29
100	40.733	13.17
100	41.379	12.5
100	51.131	13.17
100	53.999	13.33
100	55.664	14.14
100	54.342	14.67
100	39.585	12.67
100	33.706	12.0
100	40.536	12.67
100	40.215	12.29
100	0.001	12.17
100	14.653	13.5
100	12.859	12.4
100	0.0	14.0
100	0.0	12.2
100	0.0	14.2
100	0.0	13.6
100	69.824	12.17
100	69.86	14.14
100	65.421	12.67
100	73.821	13.14
100	69.482	12.14
100	75.309	12.17
100	75.631	12.43
100	74.56	12.33
100	73.832	12.14
100	61.913	13.67
100	44.528	14.5
100	42.194	13.5
100	23.758	12.5
100	60.321	12.5
100	71.285	13.29
100	59.933	15.0
100	42.322	14.14
100	27.761	15.0
100	34.803	15.0
100	31.273	14.17
100	42.98	12.0
100	40.309	14.17
100	29.571	14.86
100	21.922	12.67
100	0.13	12.33
100	0.0	12.83
100	36.567	12.67
100	43.781	12.67
100	46.153	12.71
100	52.279	13.67
100	55.818	14.83
100	39.928	13.14
100	45.535	13.33
100	43.49	14.17
100	46.507	14.33
100	49.314	14.5
100	49.218	14.14
100	46.343	13.67
100	38.945	14.0
100	25.527	12.5
100	26.335	12.67
100	34.724	12.86
100	39.917	13.17
100	41.172	12.33
100	39.261	13.17
100	45.517	13.83
100	37.759	14.0
100	37.202	13.0
100	29.283	12.83
100	29.17	13.0
100	43.657	13.57
100	42.669	13.0
100	46.987	13.5
100	34.311	13.17
100	40.032	13.14
100	52.021	13.5
100	55.08	13.0
100	46.693	12.71
100	42.569	12.0
100	43.63	12.33
100	44.934	12.83
100	44.273	12.83
100	0.0	12.83
100	0.001	12.4
100	0.0	12.2
100	0.0	12.17
100	0.001	13.4
100	0.0	14.0
100	0.001	15.0
100	38.204	13.17
100	38.396	14.86
100	35.945	12.83
100	34.583	15.0
100	34.288	14.0
100	26.651	15.0
100	38.502	13.14
100	36.108	14.83
100	37.934	14.0
100	37.62	15.0
100	37.267	14.0
100	40.296	14.67
100	35.562	13.83
100	40.86	14.33
100	38.091	13.57
100	44.632	14.17
100	41.772	13.5
100	46.813	14.86
100	36.038	14.0
100	41.114	14.0
100	45.79	14.0
100	53.671	13.5
100	52.754	14.0
100	50.316	13.67
100	53.457	13.83
100	45.487	14.83
100	43.027	13.57
100	48.532	14.0
100	49.691	13.67
100	51.391	14.83
100	53.159	14.14
100	51.803	14.67
100	51.543	14.67
100	61.208	15.0
100	60.516	13.5
100	59.755	15.0
100	56.521	14.83
100	60.387	15.0
100	58.319	14.71
100	58.004	14.83
100	54.231	14.67
100	45.805	15.0
100	58.83	14.14
100	53.577	13.0
100	48.821	12.0
100	58.023	13.83
100	60.989	12.43
100	58.26	12.17
100	50.973	12.5
100	53.935	12.17
100	47.329	12.14
100	47.414	13.0
100	52.587	12.5
100	59.283	12.43
100	55.805	12.17
100	58.803	14.17
100	60.404	14.0
100	50.959	13.43
100	52.438	15.0
100	49.719	15.0
100	33.778	15.0
100	27.412	15.0
100	32.807	12.0
100	35.435	15.0
100	53.632	15.0
100	55.726	15.0
100	52.694	15.0
100	51.725	14.83
100	50.335	15.0
100	55.982	15.0
100	61.075	15.0
100	56.242	14.83
100	54.789	13.83
100	44.919	12.14
100	37.956	13.17
100	38.341	12.33
100	55.683	15.0
100	53.829	14.5
100	47.347	12.83
100	53.619	13.33
100	54.39	13.29
100	54.753	14.17
100	58.539	14.0
100	43.269	13.67
100	44.956	14.71
100	37.435	14.83
100	48.873	14.0
100	51.737	15.0
100	61.711	15.0
100	60.301	15.0
100	52.565	15.0
100	59.513	15.0
100	56.252	14.57
100	55.595	14.67
100	46.434	14.5
100	44.572	14.0
100	53.105	14.86
100	47.033	14.67
100	42.465	13.83
100	44.981	13.33
100	26.327	13.86
100	29.276	13.17
100	40.689	13.5
100	21.398	13.17
100	17.294	12.0
100	42.566	13.83
100	30.379	12.86
100	35.534	13.33
100	42.499	13.83
100	42.983	13.67
100	46.478	14.0
100	35.279	14.0
100	26.606	12.33
100	29.409	12.33
100	34.709	12.14
100	29.909	12.17
100	36.89	13.33
100	33.452	12.83
100	36.174	12.57
100	36.132	12.83
100	34.566	12.5
100	39.211	12.43
100	43.017	13.67
100	47.69	14.0
100	46.641	12.67
100	49.71	13.43
100	39.951	12.67
100	34.72	12.33
100	37.315	12.0
100	32.642	12.67
100	30.304	12.0
100	30.22	12.86
100	25.242	12.33
100	59.613	12.0
100	63.207	13.17
100	59.796	13.83
100	63.438	13.71
100	59.549	13.67
100	64.547	13.57
100	59.697	14.33
100	66.641	13.5
100	68.214	14.0
100	59.18	13.33
100	66.043	13.0
100	44.481	13.5
100	54.669	12.57
100	58.233	14.5
100	63.127	13.83
100	60.04	13.5
100	62.159	12.57
100	59.353	13.5
100	67.358	13.33
100	76.278	14.17
100	75.296	12.83
100	70.535	12.0
100	56.162	12.33
100	65.908	13.5
100	68.337	14.0
100	64.056	14.14
100	69.521	14.67
100	69.101	14.5
100	68.413	14.67
100	70.948	14.57
100	67.562	15.0
100	63.644	15.0
100	65.39	14.67
100	56.68	14.71
100	63.167	14.5
100	68.361	13.83
100	67.81	13.5
100	56.368	12.43
100	50.051	13.67
100	60.557	12.0
100	57.755	12.43
100	60.561	12.83
100	61.412	13.17
100	66.998	14.17
100	66.384	13.14
100	42.063	12.33
100	47.983	12.14
100	9.695	13.0
100	38.235	13.5
100	46.558	14.57
100	57.956	14.67
100	67.66	12.0
100	63.844	12.0
100	70.52	13.0
100	66.703	13.33
100	66.523	13.67
100	59.89	14.57
100	44.731	15.0
100	4.898	15.0
100	36.382	14.57
100	63.439	15.0
100	67.303	14.33
100	55.172	12.67
100	65.551	13.5
100	58.803	12.5
100	72.701	12.5
100	63.866	13.67
100	71.458	13.83
100	54.114	14.57
100	64.666	14.83
100	61.274	14.17
100	63.161	14.0
100	45.328	12.17
100	70.914	14.0
100	69.397	14.33
100	65.4	14.67
100	66.633	14.33
100	62.592	12.33
100	60.062	12.0
100	60.565	12.57
100	62.936	12.33
100	56.023	12.0
100	71.905	14.0
100	61.63	12.67
100	39.256	13.71
100	34.448	12.83
100	36.503	13.5
100	29.765	14.0
100	43.275	14.83
100	37.319	12.83
100	22.804	13.43
100	70.371	12.0
100	72.412	12.0
100	72.326	12.5
100	58.24	13.33
100	72.99	12.83
100	71.301	13.33
100	71.152	13.33
100	68.986	12.29
100	62.339	12.83
100	41.713	14.33
100	40.625	13.57
100	34.763	12.17
100	36.37	14.33
100	38.381	14.0
100	43.442	15.0
100	27.281	13.33
100	59.46	12.5
100	26.851	12.5
100	34.667	12.0
100	20.915	12.17
100	28.092	12.33
100	31.678	12.0
100	23.807	12.29
100	27.932	12.33
100	33.555	12.0
100	18.794	12.0
100	18.904	13.67
100	12.385	12.0
100	36.572	13.57
100	33.951	13.17
100	35.692	13.5
100	40.393	13.57
100	51.852	13.0
100	50.248	13.5
100	22.564	12.33
100	18.592	12.33
100	14.418	14.14
100	29.894	13.83
100	29.415	13.0
100	26.751	12.5
100	19.587	13.0
100	24.186	12.5
100	34.408	12.67
100	37.171	13.33
100	35.264	12.14
100	42.29	13.0
100	48.482	13.67
100	54.333	13.0
100	10.239	12.0
100	23.926	13.14
100	38.981	13.67
100	52.82	13.0
100	59.657	13.0
100	4.467	13.29
100	54.039	13.0
100	54.249	12.86
100	51.48	13.5
100	49.529	13.67
100	1.74	13.0
100	1.058	12.43
100	1.457	12.17
100	1.209	12.5
100	0.46	14.67
100	0.485	14.17
100	0.659	13.4
100	1.584	13.0
100	26.278	13.43
100	30.968	12.83
100	9.193	13.67
100	44.746	13.0
100	23.54	13.33
100	24.483	13.83
100	30.288	14.57
100	44.349	14.67
100	43.423	12.67
100	24.006	12.83
100	34.553	13.33
100	28.915	14.67
100	35.395	12.83
100	33.149	13.0
100	35.72	15.0
100	30.365	14.0
100	43.046	12.4
100	37.908	12.67
100	48.743	12.43
100	70.94	13.8
100	79.184	12.0
100	77.315	12.57
100	79.225	12.0
100	78.965	12.0
100	75.98	12.5
100	77.282	12.0
100	74.307	12.67
100	72.32	12.83
100	75.081	13.83
100	66.062	12.43
100	64.424	12.17
100	57.744	13.17
100	73.381	12.43
100	71.702	13.33
100	73.183	12.5
100	32.559	15.0
100	38.863	13.33
100	47.077	12.71
100	46.861	14.33
100	40.31	12.17
100	45.475	13.0
100	38.537	12.4
100	38.29	14.0
100	42.483	14.67
100	30.25	14.29
100	20.678	15.0
100	39.101	13.57
100	50.226	12.33
100	51.195	12.0
100	43.834	12.17
100	48.206	12.17
100	55.053	12.17
100	29.083	14.5
100	32.703	13.71
100	28.818	12.5
100	32.15	12.33
100	22.074	12.2
100	35.51	14.83
100	50.961	15.0
100	47.188	12.83
100	36.861	14.0
100	48.352	14.0
100	52.237	14.86
100	52.126	12.17
100	46.971	14.33
100	51.224	12.17
100	55.718	12.14
100	57.773	12.0
100	0.002	12.25
100	0.011	12.0
40	27.675	12.43
40	33.412	13.68
40	29.572	13.68
40	35.102	12.09
40	34.954	14.43
40	33.235	13.0
40	35.846	13.59
40	36.192	13.43
40	37.777	13.91
40	37.21	12.48
40	36.568	13.18
40	35.886	12.39
40	37.454	12.55
40	36.736	13.65
40	34.832	13.09
40	36.955	13.95
40	35.941	13.74
40	36.905	13.05
40	37.43	14.13
40	36.538	13.87
40	35.245	12.45
40	33.62	13.55
40	35.116	14.13
40	36.199	13.78
40	30.699	13.0
40	26.732	13.82
40	33.087	12.35
40	0.685	12.15
40	1.2	12.09
40	0.818	12.7
40	0.355	12.27
40	0.47	12.91
40	0.266	13.55
40	0.455	14.3
40	0.394	14.22
40	0.253	13.11
40	0.176	13.27
40	0.175	12.73
40	0.233	13.73
40	0.398	13.17
40	0.201	14.09
40	0.081	13.09
40	0.23	12.7
40	0.299	14.36
40	0.647	12.5
40	12.62	13.36
40	8.651	13.91
40	8.288	12.67
40	12.151	12.64
40	12.046	12.59
40	11.749	12.3
40	9.302	12.64
40	9.336	12.86
40	16.279	12.2
40	21.347	12.48
40	22.551	12.95
40	20.575	12.45
40	18.306	13.13
40	14.817	13.43
40	11.204	12.95
40	28.419	14.22
40	32.122	14.52
40	30.915	14.5
40	33.921	14.83
40	30.193	14.87
40	31.872	14.64
40	27.964	14.04
40	31.102	12.68
40	27.143	14.17
40	30.796	14.32
40	31.849	14.7
40	31.283	14.87
40	31.214	14.91
40	26.186	14.13
40	14.642	13.0
40	20.211	12.26
40	22.504	14.5
40	25.699	14.13
40	25.358	14.09
40	25.701	13.55
40	19.729	12.13
40	22.651	13.59
40	1.151	12.0
40	2.192	12.81
40	0.005	12.33
40	0.002	13.25
40	0.001	12.5
40	0.003	15.0
40	0.005	13.25
40	14.001	12.06
40	15.573	13.17
40	17.99	14.05
40	16.771	13.35
40	4.742	12.86
40	6.076	13.67
40	19.281	12.56
40	21.251	13.52
40	0.061	14.0
40	0.001	13.5
40	0.002	13.67
40	0.004	14.5
40	31.782	13.39
40	36.778	12.91
40	37.831	14.3
40	39.347	14.27
40	37.963	14.09
40	35.197	13.09
40	33.584	13.3
40	34.336	12.65
40	35.359	13.27
40	37.496	14.05
40	37.542	12.91
40	35.623	13.82
40	34.197	13.0
40	36.122	14.23
40	35.692	14.86
40	37.151	13.95
40	39.677	14.27
40	38.778	14.45
40	39.944	14.64
40	41.532	14.82
40	22.357	12.22
40	32.494	12.22
40	35.603	13.77
40	20.517	12.95
40	22.766	12.35
40	30.047	13.48
40	22.751	12.05
40	30.294	13.59
40	32.52	14.3
40	34.098	14.18
40	32.926	12.09
40	30.684	12.43
40	28.916	12.74
40	30.113	12.0
40	21.789	12.09
40	21.37	12.83
40	23.619	13.91
40	25.353	13.13
40	21.858	12.65
40	8.518	13.18
40	4.796	12.18
40	0.208	13.4
40	0.001	12.67
40	0.001	12.0
40	12.905	12.82
40	0.054	12.0
40	4.963	13.24
40	3.706	12.19
40	4.76	12.14
40	0.0	12.0
40	28.571	12.09
40	27.118	12.35
40	27.075	12.25
40	31.195	12.1
40	34.717	12.09
40	29.29	12.48
40	37.032	13.82
40	20.098	13.96
40	31.014	13.36
40	21.757	13.0
40	25.311	12.52
40	19.637	14.41
40	29.046	14.57
40	16.974	14.09
40	25.335	14.17
40	22.071	14.74
40	36.151	14.0
40	30.445	14.45
40	27.422	13.43
40	41.839	14.23
40	30.762	14.3
40	19.292	14.36
40	24.103	13.23
40	30.764	14.65
40	26.628	12.04
40	28.043	14.0
40	16.424	12.05
40	22.77	12.43
40	3.552	12.17
40	26.022	14.33
40	17.185	13.87
40	25.145	13.59
40	27.769	14.57
40	28.987	12.64
40	23.059	13.45
40	23.278	13.18
40	25.596	12.81
40	14.783	13.0
40	15.0	12.95
40	18.96	12.22
40	12.418	12.12
40	12.59	13.61
40	16.12	13.07
40	16.316	12.61
40	13.489	14.9
40	8.914	12.03
40	19.798	13.2
40	16.035	12.23
40	15.812	13.02
40	15.607	13.84
40	13.417	12.52
40	14.608	13.24
40	10.738	14.28
40	12.815	15.0
40	14.193	14.93
40	11.41	13.33
40	10.242	14.43
40	8.518	13.86
40	6.529	13.0
40	25.591	12.02
40	1.659	12.38
40	6.413	12.68
40	4.623	12.21
40	9.668	12.67
40	10.68	13.03
40	4.118	13.26
40	4.068	12.48
40	2.113	12.4
40	0.197	12.33
40	1.246	13.07
40	3.027	12.59
40	2.077	12.06
40	3.404	12.15
40	2.222	12.52
40	0.792	12.0
40	0.765	12.25
40	0.551	12.17
40	0.599	12.67
40	0.629	12.5
40	3.372	13.35
40	2.068	13.95
40	3.097	13.86
40	0.032	13.0
40	6.054	12.34
40	2.049	12.14
40	1.245	13.39
40	0.52	12.62
40	0.024	13.0
40	14.252	12.68
40	15.525	12.11
40	11.368	12.98
40	16.407	12.41
40	16.018	12.71
40	14.786	12.6
40	20.922	13.0
40	20.139	13.4
40	17.147	12.18
40	23.397	12.58
40	19.96	12.24
40	31.015	12.24
40	30.669	12.44
40	35.187	12.85
40	35.458	12.69
40	36.187	13.04
40	34.546	13.16
40	34.001	13.04
40	34.476	13.27
40	34.259	13.17
40	35.101	12.67
40	36.63	12.43
40	35.272	12.18
40	29.503	12.19
40	23.658	13.5
40	30.031	12.76
40	27.567	13.02
40	20.15	14.0
40	16.966	12.76
40	18.262	12.73
40	19.371	13.6
40	16.665	12.04
40	18.362	13.25
40	15.45	12.09
40	15.813	12.44
40	12.145	12.36
40	20.864	12.18
40	12.183	13.03
40	34.644	12.07
LTE_US	36.036	13.5
LTE_US	40.761	12.36
LTE_US	28.486	14.92
LTE_US	42.933	13.18
LTE_US	46.72	12.67
LTE_US	32.452	13.0
LTE_US	40.756	12.25
LTE_US	47.729	13.08
LTE_US	32.403	12.1
LTE_US	46.245	12.0
LTE_US	48.43	12.2
LTE_US	39.367	12.09
LTE_US	46.817	12.42
LTE_US	46.257	12.09
LTE_US	47.775	13.18
LTE_US	50.653	12.55
LTE_US	59.278	12.75
LTE_US	51.781	12.09
LTE_US	55.006	12.18
LTE_US	53.282	13.18
LTE_US	56.175	13.42
LTE_US	60.489	14.09
LTE_US	59.61	13.33
LTE_US	62.805	14.18
LTE_US	69.719	14.17
LTE_US	74.078	13.55
LTE_US	71.78	13.36
LTE_US	72.091	13.82
LTE_US	78.543	12.75
LTE_US	77.367	12.27
LTE_US	79.674	12.73
LTE_US	84.794	14.08
LTE_US	79.017	13.27
LTE_US	76.494	13.5
LTE_US	75.705	12.91
LTE_US	81.987	14.73
LTE_US	79.791	14.18
LTE_US	71.506	12.83
LTE_US	75.563	13.4
LTE_US	86.143	13.64
LTE_US	86.282	14.58
LTE_US	86.912	14.55
LTE_US	83.81	15.0
LTE_US	85.189	15.0
LTE_US	84.724	14.92
LTE_US	87.501	14.73
LTE_US	88.792	14.0
LTE_US	88.892	14.0
LTE_US	90.487	14.33
LTE_US	91.643	14.55
LTE_US	89.191	15.0
LTE_US	87.015	15.0
LTE_US	85.755	15.0
LTE_US	89.968	15.0
LTE_US	89.782	15.0
LTE_US	88.143	15.0
LTE_US	90.34	14.64
LTE_US	88.094	13.92
LTE_US	84.599	14.64
LTE_US	80.359	15.0
LTE_US	69.397	14.83
LTE_US	84.931	15.0
LTE_US	76.217	15.0
LTE_US	67.903	13.82
LTE_US	68.031	13.67
LTE_US	66.543	14.0
LTE_US	60.451	14.42
LTE_US	56.353	14.73
LTE_US	61.659	13.08
LTE_US	65.384	13.36
LTE_US	60.147	13.3
LTE_US	63.613	13.09
LTE_US	61.895	12.91
LTE_US	70.967	13.9
LTE_US	61.528	12.5
LTE_US	62.465	13.0
LTE_US	68.629	13.0
LTE_US	65.285	13.92
LTE_US	69.273	13.55
LTE_US	70.198	12.73
LTE_US	69.519	12.83
LTE_US	74.301	12.64
LTE_US	70.038	12.45
LTE_US	77.123	12.08
LTE_US	78.75	12.7
LTE_US	74.321	13.55
LTE_US	57.875	12.58
LTE_US	66.422	12.27
LTE_US	65.769	12.5
LTE_US	55.492	12.6
LTE_US	58.414	12.75
LTE_US	56.646	13.0
LTE_US	54.547	13.83
LTE_US	56.386	14.0
LTE_US	59.518	13.09
LTE_US	55.832	12.73
LTE_US	58.398	13.67
LTE_US	69.779	13.91
LTE_US	65.73	13.82
LTE_US	58.573	13.67
LTE_US	58.07	14.42
LTE_US	48.683	13.64
LTE_US	46.79	13.6
LTE_US	58.021	12.82
LTE_US	55.258	13.09
LTE_US	54.782	13.17
LTE_US	51.327	13.33
LTE_US	51.596	12.2
LTE_US	52.088	13.25
LTE_US	49.852	13.64
LTE_US	53.765	13.27
LTE_US	48.332	13.73
LTE_US	38.907	14.17
LTE_US	32.197	14.09
LTE_US	33.665	14.15
LTE_US	39.613	13.9
LTE_US	37.13	13.58
LTE_US	39.693	14.0
LTE_US	42.624	14.55
LTE_US	45.825	13.18
LTE_US	46.115	13.42
LTE_US	31.133	14.18
LTE_US	38.936	13.67
LTE_US	43.311	13.36
LTE_US	32.782	14.55
LTE_US	31.524	14.92
LTE_US	40.401	14.91
LTE_US	30.503	14.4
LTE_US	29.458	14.73
LTE_US	46.066	14.92
LTE_US	43.417	14.0
LTE_US	36.45	14.27
LTE_US	44.281	14.42
LTE_US	48.48	13.45
LTE_US	44.78	13.18
LTE_US	39.993	13.55
LTE_US	43.667	13.25
LTE_US	46.245	13.09
LTE_US	52.289	13.0
LTE_US	58.719	12.55
LTE_US	55.535	14.58
LTE_US	51.203	14.8
LTE_US	53.372	14.27
LTE_US	37.337	14.0
LTE_US	38.183	12.83
LTE_US	52.546	14.27
LTE_US	49.67	14.0
LTE_US	54.019	14.09
LTE_US	52.228	14.08
LTE_US	49.499	13.18
LTE_US	39.656	12.55
LTE_US	74.288	12.33
LTE_US	77.336	14.45
LTE_US	68.719	13.64
LTE_US	68.942	12.25
LTE_US	63.339	12.18
LTE_US	57.113	12.92
LTE_US	73.053	12.55
LTE_US	69.324	13.45
LTE_US	74.45	12.67
LTE_US	85.759	12.25
LTE_US	90.174	12.55
LTE_US	73.07	13.2
LTE_US	79.908	12.64
LTE_US	39.472	12.25
LTE_US	24.328	12.27
