Tput(Mbps)	Config
669.305	O_Sp_100Mhz
604.186	O_Sp_100Mhz
691.212	O_Sp_100Mhz
711.962	O_Sp_100Mhz
709.097	O_Sp_100Mhz
737.1	O_Sp_100Mhz
826.567	O_Sp_100Mhz
720.74	O_Sp_100Mhz
725.841	O_Sp_100Mhz
820.018	O_Sp_100Mhz
728.901	O_Sp_100Mhz
799.305	O_Sp_100Mhz
771.586	O_Sp_100Mhz
689.277	O_Sp_100Mhz
775.882	O_Sp_100Mhz
773.504	O_Sp_100Mhz
759.547	O_Sp_100Mhz
692.844	O_Sp_100Mhz
682.739	O_Sp_100Mhz
676.049	O_Sp_100Mhz
819.637	O_Sp_100Mhz
768.882	O_Sp_100Mhz
711.665	O_Sp_100Mhz
729.081	O_Sp_100Mhz
743.639	O_Sp_100Mhz
623.478	O_Sp_100Mhz
649.01	O_Sp_100Mhz
700.305	O_Sp_100Mhz
802.108	O_Sp_100Mhz
844.976	O_Sp_100Mhz
820.902	O_Sp_100Mhz
864.951	O_Sp_100Mhz
839.526	O_Sp_100Mhz
1004.604	O_Sp_100Mhz
731.027	O_Sp_100Mhz
782.884	O_Sp_100Mhz
710.048	O_Sp_100Mhz
809.992	O_Sp_100Mhz
780.807	O_Sp_100Mhz
779.139	O_Sp_100Mhz
914.05	O_Sp_100Mhz
932.264	O_Sp_100Mhz
787.82	O_Sp_100Mhz
744.313	O_Sp_100Mhz
784.344	O_Sp_100Mhz
990.543	O_Sp_100Mhz
857.204	O_Sp_100Mhz
725.07	O_Sp_100Mhz
795.424	O_Sp_100Mhz
849.527	O_Sp_100Mhz
839.595	O_Sp_100Mhz
837.959	O_Sp_100Mhz
749.601	O_Sp_100Mhz
801.913	O_Sp_100Mhz
805.65	O_Sp_100Mhz
794.685	O_Sp_100Mhz
764.607	O_Sp_100Mhz
752.736	O_Sp_100Mhz
764.85	O_Sp_100Mhz
771.796	O_Sp_100Mhz
732.825	O_Sp_100Mhz
870.776	O_Sp_100Mhz
885.416	O_Sp_100Mhz
747.177	O_Sp_100Mhz
758.076	O_Sp_100Mhz
886.886	O_Sp_100Mhz
769.457	O_Sp_100Mhz
813.266	O_Sp_100Mhz
793.504	O_Sp_100Mhz
795.345	O_Sp_100Mhz
871.932	O_Sp_100Mhz
735.486	O_Sp_100Mhz
817.613	O_Sp_100Mhz
765.321	O_Sp_100Mhz
822.38	O_Sp_100Mhz
715.358	O_Sp_100Mhz
743.791	O_Sp_100Mhz
710.795	O_Sp_100Mhz
726.945	O_Sp_100Mhz
844.756	O_Sp_100Mhz
721.432	O_Sp_100Mhz
701.067	O_Sp_100Mhz
780.398	O_Sp_100Mhz
745.339	O_Sp_100Mhz
844.662	O_Sp_100Mhz
761.332	O_Sp_100Mhz
752.686	O_Sp_100Mhz
820.293	O_Sp_100Mhz
765.946	O_Sp_100Mhz
808.461	O_Sp_100Mhz
788.694	O_Sp_100Mhz
895.616	O_Sp_100Mhz
738.949	O_Sp_100Mhz
824.838	O_Sp_100Mhz
832.795	O_Sp_100Mhz
811.768	O_Sp_100Mhz
743.131	O_Sp_100Mhz
849.445	O_Sp_100Mhz
833.486	O_Sp_100Mhz
878.121	O_Sp_100Mhz
863.284	O_Sp_100Mhz
808.001	O_Sp_100Mhz
808.644	O_Sp_100Mhz
814.955	O_Sp_100Mhz
874.326	O_Sp_100Mhz
708.564	O_Sp_100Mhz
767.174	O_Sp_100Mhz
791.161	O_Sp_100Mhz
901.33	O_Sp_100Mhz
764.527	O_Sp_100Mhz
879.601	O_Sp_100Mhz
776.579	O_Sp_100Mhz
839.328	O_Sp_100Mhz
710.749	O_Sp_100Mhz
756.73	O_Sp_100Mhz
754.518	O_Sp_100Mhz
831.2	O_Sp_100Mhz
874.148	O_Sp_100Mhz
886.927	O_Sp_100Mhz
842.253	O_Sp_100Mhz
762.569	O_Sp_100Mhz
801.158	O_Sp_100Mhz
787.922	O_Sp_100Mhz
781.488	O_Sp_100Mhz
826.401	O_Sp_100Mhz
977.834	O_Sp_100Mhz
791.895	O_Sp_100Mhz
754.26	O_Sp_100Mhz
870.072	O_Sp_100Mhz
867.664	O_Sp_100Mhz
814.744	O_Sp_100Mhz
727.716	O_Sp_100Mhz
804.599	O_Sp_100Mhz
791.17	O_Sp_100Mhz
711.442	O_Sp_100Mhz
871.599	O_Sp_100Mhz
919.744	O_Sp_100Mhz
832.726	O_Sp_100Mhz
620.716	O_Sp_100Mhz
965.914	O_Sp_100Mhz
821.883	O_Sp_100Mhz
735.368	O_Sp_100Mhz
890.671	O_Sp_100Mhz
875.196	O_Sp_100Mhz
894.739	O_Sp_100Mhz
767.727	O_Sp_100Mhz
738.254	O_Sp_100Mhz
897.688	O_Sp_100Mhz
844.34	O_Sp_100Mhz
827.913	O_Sp_100Mhz
856.743	O_Sp_100Mhz
866.255	O_Sp_100Mhz
813.282	O_Sp_100Mhz
803.955	O_Sp_100Mhz
799.92	O_Sp_100Mhz
879.795	O_Sp_100Mhz
823.51	O_Sp_100Mhz
892.862	O_Sp_100Mhz
783.78	O_Sp_100Mhz
900.84	O_Sp_100Mhz
853.687	O_Sp_100Mhz
843.892	O_Sp_100Mhz
774.562	O_Sp_100Mhz
875.77	O_Sp_100Mhz
759.42	O_Sp_100Mhz
883.141	O_Sp_100Mhz
744.384	O_Sp_100Mhz
822.505	O_Sp_100Mhz
747.974	O_Sp_100Mhz
896.602	O_Sp_100Mhz
952.49	O_Sp_100Mhz
765.345	O_Sp_100Mhz
844.886	O_Sp_100Mhz
826.805	O_Sp_100Mhz
833.323	O_Sp_100Mhz
809.305	O_Sp_100Mhz
810.888	O_Sp_100Mhz
735.755	O_Sp_100Mhz
734.844	O_Sp_100Mhz
815.556	O_Sp_100Mhz
725.014	O_Sp_100Mhz
821.815	O_Sp_100Mhz
649.527	O_Sp_100Mhz
808.163	O_Sp_100Mhz
832.808	O_Sp_100Mhz
815.079	O_Sp_100Mhz
724.017	O_Sp_100Mhz
814.086	O_Sp_100Mhz
861.724	O_Sp_100Mhz
855.096	O_Sp_100Mhz
802.787	O_Sp_100Mhz
825.234	O_Sp_100Mhz
792.413	O_Sp_100Mhz
733.923	O_Sp_100Mhz
850.313	O_Sp_100Mhz
806.26	O_Sp_100Mhz
974.577	O_Sp_100Mhz
771.393	O_Sp_100Mhz
756.668	O_Sp_100Mhz
739.898	O_Sp_100Mhz
682.801	O_Sp_100Mhz
702.941	O_Sp_100Mhz
746.246	O_Sp_100Mhz
837.417	O_Sp_100Mhz
855.626	O_Sp_100Mhz
794.0	O_Sp_100Mhz
664.784	O_Sp_100Mhz
814.474	O_Sp_100Mhz
713.061	O_Sp_100Mhz
713.037	O_Sp_100Mhz
634.326	O_Sp_100Mhz
838.735	O_Sp_100Mhz
750.528	O_Sp_100Mhz
761.981	O_Sp_100Mhz
707.73	O_Sp_100Mhz
785.633	O_Sp_100Mhz
757.435	O_Sp_100Mhz
666.753	O_Sp_100Mhz
695.929	O_Sp_100Mhz
950.398	O_Sp_100Mhz
782.897	O_Sp_100Mhz
704.972	O_Sp_100Mhz
754.823	O_Sp_100Mhz
767.033	O_Sp_100Mhz
775.926	O_Sp_100Mhz
773.295	O_Sp_100Mhz
851.583	O_Sp_100Mhz
714.74	O_Sp_100Mhz
756.757	O_Sp_100Mhz
751.278	O_Sp_100Mhz
815.302	O_Sp_100Mhz
810.31	O_Sp_100Mhz
781.361	O_Sp_100Mhz
651.633	O_Sp_100Mhz
684.195	O_Sp_100Mhz
673.991	O_Sp_100Mhz
762.373	O_Sp_100Mhz
818.499	O_Sp_100Mhz
688.636	O_Sp_100Mhz
671.803	O_Sp_100Mhz
758.336	O_Sp_100Mhz
882.387	O_Sp_100Mhz
769.988	O_Sp_100Mhz
803.862	O_Sp_100Mhz
733.884	O_Sp_100Mhz
728.712	O_Sp_100Mhz
725.147	O_Sp_100Mhz
708.165	O_Sp_100Mhz
776.891	O_Sp_100Mhz
773.672	O_Sp_100Mhz
714.067	O_Sp_100Mhz
787.057	O_Sp_100Mhz
764.657	O_Sp_100Mhz
667.259	O_Sp_100Mhz
740.67	O_Sp_100Mhz
638.036	O_Sp_100Mhz
712.021	O_Sp_100Mhz
681.367	O_Sp_100Mhz
684.822	O_Sp_100Mhz
699.468	O_Sp_100Mhz
714.843	O_Sp_100Mhz
697.023	O_Sp_100Mhz
709.442	O_Sp_100Mhz
737.139	O_Sp_100Mhz
665.941	O_Sp_100Mhz
710.437	O_Sp_100Mhz
583.099	O_Sp_100Mhz
608.197	O_Sp_100Mhz
650.832	O_Sp_100Mhz
661.624	O_Sp_100Mhz
615.569	O_Sp_100Mhz
651.178	O_Sp_100Mhz
672.307	O_Sp_100Mhz
663.964	O_Sp_100Mhz
657.936	O_Sp_100Mhz
668.185	O_Sp_100Mhz
705.768	O_Sp_100Mhz
750.205	O_Sp_100Mhz
646.365	O_Sp_100Mhz
685.318	O_Sp_100Mhz
688.088	O_Sp_100Mhz
690.05	O_Sp_100Mhz
637.97	O_Sp_100Mhz
661.99	O_Sp_100Mhz
699.913	O_Sp_100Mhz
662.301	O_Sp_100Mhz
691.982	O_Sp_100Mhz
692.999	O_Sp_100Mhz
691.217	O_Sp_100Mhz
626.576	O_Sp_100Mhz
616.456	O_Sp_100Mhz
731.167	O_Sp_100Mhz
666.93	O_Sp_100Mhz
871.677	O_Sp_100Mhz
740.238	O_Sp_100Mhz
825.143	O_Sp_100Mhz
729.26	O_Sp_100Mhz
793.437	O_Sp_100Mhz
754.299	O_Sp_100Mhz
773.251	O_Sp_100Mhz
830.075	O_Sp_100Mhz
748.842	O_Sp_100Mhz
846.87	O_Sp_100Mhz
697.308	O_Sp_100Mhz
837.279	O_Sp_100Mhz
719.38	O_Sp_100Mhz
733.158	O_Sp_100Mhz
703.099	O_Sp_100Mhz
767.192	O_Sp_100Mhz
796.302	O_Sp_100Mhz
818.587	O_Sp_100Mhz
842.271	O_Sp_100Mhz
750.417	O_Sp_100Mhz
784.225	O_Sp_100Mhz
774.973	O_Sp_100Mhz
741.313	O_Sp_100Mhz
807.704	O_Sp_90Mhz
816.292	O_Sp_90Mhz
817.146	O_Sp_90Mhz
795.516	O_Sp_90Mhz
795.319	O_Sp_90Mhz
764.671	O_Sp_90Mhz
769.002	O_Sp_90Mhz
782.355	O_Sp_90Mhz
660.266	O_Sp_90Mhz
518.655	O_Sp_90Mhz
493.926	O_Sp_90Mhz
608.876	O_Sp_90Mhz
688.377	O_Sp_90Mhz
495.137	O_Sp_90Mhz
582.549	O_Sp_90Mhz
841.26	O_Sp_90Mhz
797.408	O_Sp_90Mhz
732.701	O_Sp_90Mhz
798.348	O_Sp_90Mhz
836.031	O_Sp_90Mhz
858.361	O_Sp_90Mhz
815.216	O_Sp_90Mhz
882.928	O_Sp_90Mhz
861.618	O_Sp_90Mhz
852.579	O_Sp_90Mhz
555.867	O_Sp_90Mhz
822.655	O_Sp_90Mhz
811.125	O_Sp_90Mhz
899.122	O_Sp_90Mhz
831.768	O_Sp_90Mhz
830.866	O_Sp_90Mhz
813.399	O_Sp_90Mhz
909.112	O_Sp_90Mhz
802.408	O_Sp_90Mhz
902.121	O_Sp_90Mhz
801.637	O_Sp_90Mhz
846.975	O_Sp_90Mhz
729.085	O_Sp_90Mhz
742.025	O_Sp_90Mhz
820.569	O_Sp_90Mhz
878.011	O_Sp_90Mhz
759.597	O_Sp_90Mhz
724.446	O_Sp_90Mhz
833.621	O_Sp_90Mhz
779.012	O_Sp_90Mhz
895.733	O_Sp_90Mhz
842.163	O_Sp_90Mhz
778.504	O_Sp_90Mhz
883.72	O_Sp_90Mhz
739.339	O_Sp_90Mhz
815.787	O_Sp_90Mhz
716.553	O_Sp_90Mhz
678.426	O_Sp_90Mhz
824.925	O_Sp_90Mhz
854.076	O_Sp_90Mhz
713.171	O_Sp_90Mhz
736.002	O_Sp_90Mhz
672.042	O_Sp_90Mhz
629.154	O_Sp_90Mhz
748.027	O_Sp_90Mhz
768.808	O_Sp_90Mhz
852.425	O_Sp_90Mhz
843.937	O_Sp_90Mhz
885.207	O_Sp_90Mhz
785.386	O_Sp_90Mhz
723.66	O_Sp_90Mhz
762.931	O_Sp_90Mhz
715.336	O_Sp_90Mhz
850.506	O_Sp_90Mhz
579.087	O_Sp_90Mhz
675.71	O_Sp_90Mhz
533.185	O_Sp_90Mhz
571.568	O_Sp_90Mhz
787.977	O_Sp_90Mhz
781.756	O_Sp_90Mhz
698.893	O_Sp_90Mhz
865.851	O_Sp_90Mhz
759.967	O_Sp_90Mhz
827.902	O_Sp_90Mhz
930.482	O_Sp_90Mhz
890.151	O_Sp_90Mhz
825.305	O_Sp_90Mhz
877.868	O_Sp_90Mhz
853.246	O_Sp_90Mhz
839.622	O_Sp_90Mhz
813.478	O_Sp_90Mhz
694.474	O_Sp_90Mhz
849.224	O_Sp_90Mhz
791.638	O_Sp_90Mhz
790.03	O_Sp_90Mhz
812.947	O_Sp_90Mhz
830.754	O_Sp_90Mhz
885.031	O_Sp_90Mhz
904.895	O_Sp_90Mhz
777.208	O_Sp_90Mhz
858.154	O_Sp_90Mhz
807.24	O_Sp_90Mhz
927.711	O_Sp_90Mhz
848.321	O_Sp_90Mhz
904.425	O_Sp_90Mhz
842.125	O_Sp_90Mhz
769.236	O_Sp_90Mhz
844.596	O_Sp_90Mhz
759.063	O_Sp_90Mhz
824.859	O_Sp_90Mhz
935.042	O_Sp_90Mhz
834.54	O_Sp_90Mhz
751.583	O_Sp_90Mhz
791.506	O_Sp_90Mhz
825.01	O_Sp_90Mhz
758.734	O_Sp_90Mhz
697.409	O_Sp_90Mhz
490.118	O_Sp_90Mhz
629.137	O_Sp_90Mhz
768.722	O_Sp_90Mhz
828.527	O_Sp_90Mhz
749.981	O_Sp_90Mhz
816.053	O_Sp_90Mhz
745.912	O_Sp_90Mhz
821.628	O_Sp_90Mhz
789.424	O_Sp_90Mhz
689.26	O_Sp_90Mhz
883.513	O_Sp_90Mhz
708.557	O_Sp_90Mhz
764.846	O_Sp_90Mhz
786.292	O_Sp_90Mhz
727.763	O_Sp_90Mhz
867.932	O_Sp_90Mhz
707.248	O_Sp_90Mhz
828.457	O_Sp_90Mhz
753.027	O_Sp_90Mhz
788.046	O_Sp_90Mhz
852.173	O_Sp_90Mhz
791.382	O_Sp_90Mhz
855.001	O_Sp_90Mhz
860.164	O_Sp_90Mhz
882.101	O_Sp_90Mhz
743.679	O_Sp_90Mhz
763.638	O_Sp_90Mhz
829.764	O_Sp_90Mhz
853.984	O_Sp_90Mhz
798.908	O_Sp_90Mhz
762.071	O_Sp_90Mhz
736.195	O_Sp_90Mhz
806.298	O_Sp_90Mhz
816.762	O_Sp_90Mhz
860.596	O_Sp_90Mhz
797.479	O_Sp_90Mhz
799.393	O_Sp_90Mhz
848.688	O_Sp_90Mhz
762.171	O_Sp_90Mhz
802.439	O_Sp_90Mhz
714.723	O_Sp_90Mhz
648.028	O_Sp_90Mhz
663.241	O_Sp_90Mhz
727.244	O_Sp_90Mhz
774.013	O_Sp_90Mhz
836.055	O_Sp_90Mhz
753.91	O_Sp_90Mhz
752.736	O_Sp_90Mhz
601.552	O_Sp_90Mhz
593.856	O_Sp_90Mhz
708.394	O_Sp_90Mhz
565.4	O_Sp_90Mhz
560.996	O_Sp_90Mhz
557.682	O_Sp_90Mhz
710.175	O_Sp_90Mhz
692.054	O_Sp_90Mhz
668.085	O_Sp_90Mhz
713.972	O_Sp_90Mhz
773.532	O_Sp_90Mhz
793.778	O_Sp_90Mhz
677.766	O_Sp_90Mhz
759.454	O_Sp_90Mhz
671.66	O_Sp_90Mhz
796.13	O_Sp_90Mhz
718.331	O_Sp_90Mhz
757.637	O_Sp_90Mhz
858.788	O_Sp_90Mhz
778.752	O_Sp_90Mhz
778.53	O_Sp_90Mhz
798.214	O_Sp_90Mhz
916.119	O_Sp_90Mhz
775.376	O_Sp_90Mhz
695.021	O_Sp_90Mhz
513.648	O_Sp_90Mhz
605.335	O_Sp_90Mhz
673.138	O_Sp_90Mhz
751.173	O_Sp_90Mhz
812.283	O_Sp_90Mhz
727.813	O_Sp_90Mhz
695.354	O_Sp_90Mhz
714.21	O_Sp_90Mhz
682.545	O_Sp_90Mhz
816.078	O_Sp_90Mhz
787.118	O_Sp_90Mhz
760.252	O_Sp_90Mhz
780.435	O_Sp_90Mhz
778.529	O_Sp_90Mhz
802.702	O_Sp_90Mhz
734.63	O_Sp_90Mhz
632.827	O_Sp_90Mhz
683.263	O_Sp_90Mhz
699.721	O_Sp_90Mhz
539.964	O_Sp_90Mhz
842.56	O_Sp_90Mhz
593.269	O_Sp_90Mhz
681.136	O_Sp_90Mhz
481.71	O_Sp_90Mhz
572.615	O_Sp_90Mhz
640.548	O_Sp_90Mhz
599.721	O_Sp_90Mhz
632.868	O_Sp_90Mhz
644.641	O_Sp_90Mhz
660.49	O_Sp_90Mhz
594.914	O_Sp_90Mhz
562.852	O_Sp_90Mhz
623.552	O_Sp_90Mhz
705.151	O_Sp_90Mhz
503.979	O_Sp_90Mhz
513.509	O_Sp_90Mhz
751.968	O_Sp_90Mhz
687.629	O_Sp_90Mhz
760.594	O_Sp_90Mhz
773.799	O_Sp_90Mhz
697.949	O_Sp_90Mhz
626.658	O_Sp_90Mhz
645.41	O_Sp_90Mhz
700.674	O_Sp_90Mhz
690.379	O_Sp_90Mhz
550.078	O_Sp_90Mhz
480.372	O_Sp_90Mhz
584.884	O_Sp_90Mhz
654.602	O_Sp_90Mhz
599.106	O_Sp_90Mhz
522.661	O_Sp_90Mhz
512.778	O_Sp_90Mhz
550.766	O_Sp_90Mhz
542.193	O_Sp_90Mhz
535.526	O_Sp_90Mhz
546.126	O_Sp_90Mhz
615.158	O_Sp_90Mhz
551.718	O_Sp_90Mhz
676.235	O_Sp_90Mhz
688.51	O_Sp_90Mhz
595.764	O_Sp_90Mhz
511.718	O_Sp_90Mhz
590.513	O_Sp_90Mhz
483.434	O_Sp_90Mhz
594.716	O_Sp_90Mhz
551.935	O_Sp_90Mhz
485.901	O_Sp_90Mhz
576.781	O_Sp_90Mhz
569.722	O_Sp_90Mhz
551.544	O_Sp_90Mhz
532.16	O_Sp_90Mhz
505.197	O_Sp_90Mhz
528.444	O_Sp_90Mhz
485.586	O_Sp_90Mhz
529.637	O_Sp_90Mhz
663.354	O_Sp_90Mhz
695.855	O_Sp_90Mhz
732.423	O_Sp_90Mhz
578.873	O_Sp_90Mhz
539.181	O_Sp_90Mhz
718.69	O_Sp_90Mhz
526.76	O_Sp_90Mhz
505.504	O_Sp_90Mhz
613.681	O_Sp_90Mhz
584.716	O_Sp_90Mhz
557.491	O_Sp_90Mhz
480.027	O_Sp_90Mhz
596.78	O_Sp_90Mhz
588.77	O_Sp_90Mhz
682.122	O_Sp_90Mhz
606.71	O_Sp_90Mhz
538.61	O_Sp_90Mhz
545.785	O_Sp_90Mhz
504.784	O_Sp_90Mhz
623.847	O_Sp_90Mhz
655.48	O_Sp_90Mhz
623.352	O_Sp_90Mhz
650.905	O_Sp_90Mhz
562.506	O_Sp_90Mhz
520.843	O_Sp_90Mhz
602.457	O_Sp_90Mhz
623.298	O_Sp_90Mhz
623.383	O_Sp_90Mhz
589.844	O_Sp_90Mhz
496.916	O_Sp_90Mhz
500.351	O_Sp_90Mhz
714.912	O_Sp_90Mhz
702.257	O_Sp_90Mhz
703.678	O_Sp_90Mhz
747.388	O_Sp_90Mhz
648.531	O_Sp_90Mhz
591.33	O_Sp_90Mhz
625.767	O_Sp_90Mhz
652.295	O_Sp_90Mhz
492.232	O_Sp_90Mhz
699.141	O_Sp_90Mhz
735.555	O_Sp_90Mhz
757.642	O_Sp_90Mhz
597.694	O_Sp_90Mhz
608.209	O_Sp_90Mhz
520.384	O_Sp_90Mhz
560.365	O_Sp_90Mhz
534.889	O_Sp_90Mhz
519.997	O_Sp_90Mhz
667.654	O_Sp_90Mhz
776.49	O_Sp_90Mhz
650.793	O_Sp_90Mhz
498.736	O_Sp_90Mhz
637.008	O_Sp_90Mhz
712.159	O_Sp_90Mhz
673.286	O_Sp_90Mhz
521.584	O_Sp_90Mhz
609.354	O_Sp_90Mhz
547.931	O_Sp_90Mhz
679.912	O_Sp_90Mhz
743.444	O_Sp_90Mhz
675.802	O_Sp_90Mhz
664.408	O_Sp_90Mhz
529.975	O_Sp_90Mhz
492.712	O_Sp_90Mhz
627.764	O_Sp_90Mhz
655.553	O_Sp_90Mhz
627.718	O_Sp_90Mhz
715.234	O_Sp_90Mhz
661.363	O_Sp_90Mhz
505.369	O_Sp_90Mhz
484.273	O_Sp_90Mhz
526.514	O_Sp_90Mhz
546.946	O_Sp_90Mhz
572.01	O_Sp_90Mhz
555.951	O_Sp_90Mhz
480.577	O_Sp_90Mhz
597.096	O_Sp_90Mhz
516.635	O_Sp_90Mhz
570.155	O_Sp_90Mhz
492.85	O_Sp_90Mhz
739.593	O_Sp_90Mhz
747.87	O_Sp_90Mhz
809.759	O_Sp_90Mhz
834.162	O_Sp_90Mhz
764.558	O_Sp_90Mhz
692.568	O_Sp_90Mhz
618.61	O_Sp_90Mhz
692.12	O_Sp_90Mhz
810.37	O_Sp_90Mhz
828.665	O_Sp_90Mhz
670.482	O_Sp_90Mhz
633.766	O_Sp_90Mhz
510.379	O_Sp_90Mhz
485.933	O_Sp_90Mhz
570.614	O_Sp_90Mhz
652.813	O_Sp_90Mhz
580.765	O_Sp_90Mhz
489.262	O_Sp_90Mhz
560.443	O_Sp_90Mhz
525.217	O_Sp_90Mhz
649.413	O_Sp_90Mhz
662.301	O_Sp_90Mhz
622.183	O_Sp_90Mhz
529.838	O_Sp_90Mhz
622.552	O_Sp_90Mhz
636.068	O_Sp_90Mhz
721.011	O_Sp_90Mhz
849.774	O_Sp_90Mhz
825.426	O_Sp_90Mhz
859.729	O_Sp_90Mhz
758.42	O_Sp_90Mhz
841.291	O_Sp_90Mhz
807.317	O_Sp_90Mhz
876.945	O_Sp_90Mhz
883.804	O_Sp_90Mhz
805.468	O_Sp_90Mhz
795.155	O_Sp_90Mhz
714.271	O_Sp_90Mhz
780.268	O_Sp_90Mhz
780.818	O_Sp_90Mhz
854.78	O_Sp_90Mhz
812.176	O_Sp_90Mhz
875.202	O_Sp_90Mhz
741.141	O_Sp_90Mhz
852.58	O_Sp_90Mhz
825.392	O_Sp_90Mhz
842.464	O_Sp_90Mhz
675.104	O_Sp_90Mhz
643.215	O_Sp_90Mhz
488.101	O_Sp_90Mhz
663.869	O_Sp_90Mhz
565.325	O_Sp_90Mhz
612.924	O_Sp_90Mhz
716.651	O_Sp_90Mhz
567.838	O_Sp_90Mhz
627.632	O_Sp_90Mhz
769.151	O_Sp_90Mhz
710.432	O_Sp_90Mhz
781.427	O_Sp_90Mhz
757.334	O_Sp_90Mhz
709.334	O_Sp_90Mhz
817.704	O_Sp_90Mhz
783.003	O_Sp_90Mhz
796.256	O_Sp_90Mhz
760.195	O_Sp_90Mhz
667.52	O_Sp_90Mhz
749.67	O_Sp_90Mhz
766.897	O_Sp_90Mhz
807.38	O_Sp_90Mhz
773.693	O_Sp_90Mhz
771.127	O_Sp_90Mhz
718.09	O_Sp_90Mhz
749.004	O_Sp_90Mhz
691.943	O_Sp_90Mhz
646.33	O_Sp_90Mhz
725.603	O_Sp_90Mhz
824.42	O_Sp_90Mhz
718.835	O_Sp_90Mhz
676.939	O_Sp_90Mhz
717.498	O_Sp_90Mhz
758.193	O_Sp_90Mhz
769.505	O_Sp_90Mhz
762.858	O_Sp_90Mhz
805.166	O_Sp_90Mhz
750.336	O_Sp_90Mhz
635.301	O_Sp_90Mhz
665.388	O_Sp_90Mhz
526.374	O_Sp_90Mhz
727.404	O_Sp_90Mhz
648.968	O_Sp_90Mhz
603.964	O_Sp_90Mhz
559.872	O_Sp_90Mhz
498.556	O_Sp_90Mhz
654.818	O_Sp_90Mhz
667.609	O_Sp_90Mhz
612.931	O_Sp_90Mhz
833.609	O_Sp_90Mhz
732.193	O_Sp_90Mhz
623.579	O_Sp_90Mhz
536.788	O_Sp_90Mhz
517.708	O_Sp_90Mhz
581.068	O_Sp_90Mhz
489.55	O_Sp_90Mhz
612.057	O_Sp_90Mhz
577.359	O_Sp_90Mhz
501.827	O_Sp_90Mhz
683.159	O_Sp_90Mhz
644.525	O_Sp_90Mhz
576.638	O_Sp_90Mhz
518.351	O_Sp_90Mhz
489.057	O_Sp_90Mhz
479.165	O_Sp_90Mhz
606.686	O_Sp_90Mhz
516.159	O_Sp_90Mhz
595.831	O_Sp_90Mhz
604.138	O_Sp_90Mhz
647.195	O_Sp_90Mhz
609.757	O_Sp_90Mhz
502.666	O_Sp_90Mhz
572.028	O_Sp_90Mhz
628.19	O_Sp_90Mhz
602.29	O_Sp_90Mhz
741.67	O_Sp_90Mhz
633.886	O_Sp_90Mhz
519.163	O_Sp_90Mhz
584.397	O_Sp_90Mhz
579.782	O_Sp_90Mhz
625.431	O_Sp_90Mhz
653.047	O_Sp_90Mhz
608.481	O_Sp_90Mhz
485.854	O_Sp_90Mhz
508.025	O_Sp_90Mhz
537.255	O_Sp_90Mhz
513.591	O_Sp_90Mhz
626.816	O_Sp_90Mhz
615.968	O_Sp_90Mhz
618.156	O_Sp_90Mhz
662.256	O_Sp_90Mhz
594.755	O_Sp_90Mhz
589.988	O_Sp_90Mhz
559.906	O_Sp_90Mhz
530.659	O_Sp_90Mhz
572.039	O_Sp_90Mhz
691.61	O_Sp_90Mhz
753.9	O_Sp_90Mhz
706.526	O_Sp_90Mhz
744.353	O_Sp_90Mhz
565.18	O_Sp_90Mhz
772.15	O_Sp_90Mhz
747.964	O_Sp_90Mhz
689.084	O_Sp_90Mhz
711.456	O_Sp_90Mhz
829.998	O_Sp_90Mhz
732.543	O_Sp_90Mhz
712.764	O_Sp_90Mhz
780.858	O_Sp_90Mhz
826.012	O_Sp_90Mhz
653.501	O_Sp_90Mhz
751.125	O_Sp_90Mhz
760.514	O_Sp_90Mhz
724.035	O_Sp_90Mhz
634.887	O_Sp_90Mhz
675.612	O_Sp_90Mhz
637.929	O_Sp_90Mhz
668.977	O_Sp_90Mhz
778.145	O_Sp_90Mhz
580.368	O_Sp_90Mhz
571.789	O_Sp_90Mhz
989.75	O_Sp_90Mhz
541.137	O_Sp_90Mhz
724.394	O_Sp_90Mhz
715.333	O_Sp_90Mhz
688.728	O_Sp_90Mhz
544.376	O_Sp_90Mhz
487.354	O_Sp_90Mhz
669.983	O_Sp_90Mhz
684.562	O_Sp_90Mhz
748.949	O_Sp_90Mhz
718.656	O_Sp_90Mhz
682.161	O_Sp_90Mhz
529.119	O_Sp_90Mhz
582.415	O_Sp_90Mhz
712.635	O_Sp_90Mhz
622.069	O_Sp_90Mhz
684.416	O_Sp_90Mhz
796.712	O_Sp_90Mhz
796.531	O_Sp_90Mhz
849.527	O_Sp_90Mhz
702.776	O_Sp_90Mhz
802.616	O_Sp_90Mhz
726.976	O_Sp_90Mhz
808.736	O_Sp_90Mhz
657.052	O_Sp_90Mhz
517.273	O_Sp_90Mhz
764.508	O_Sp_90Mhz
537.083	O_Sp_90Mhz
621.941	O_Sp_90Mhz
561.325	O_Sp_90Mhz
530.68	O_Sp_90Mhz
633.986	O_Sp_90Mhz
756.423	O_Sp_90Mhz
673.536	O_Sp_90Mhz
692.173	O_Sp_90Mhz
538.171	O_Sp_90Mhz
564.849	O_Sp_90Mhz
763.065	O_Sp_90Mhz
596.66	O_Sp_90Mhz
696.717	O_Sp_90Mhz
547.408	O_Sp_90Mhz
674.117	O_Sp_90Mhz
575.879	O_Sp_90Mhz
797.196	O_Sp_90Mhz
774.933	O_Sp_90Mhz
704.223	O_Sp_90Mhz
581.826	O_Sp_90Mhz
636.353	O_Sp_90Mhz
618.796	O_Sp_90Mhz
