Tput(Mbps)	config
202.708	O_Sp_90Mhz
593.226	O_Sp_90Mhz
605.172	O_Sp_90Mhz
574.977	O_Sp_90Mhz
599.805	O_Sp_90Mhz
596.075	O_Sp_90Mhz
566.343	O_Sp_90Mhz
562.55	O_Sp_90Mhz
568.054	O_Sp_90Mhz
549.912	O_Sp_90Mhz
682.22	O_Sp_90Mhz
665.19	O_Sp_90Mhz
624.536	O_Sp_90Mhz
566.385	O_Sp_90Mhz
600.359	O_Sp_90Mhz
574.589	O_Sp_90Mhz
611.842	O_Sp_90Mhz
564.523	O_Sp_90Mhz
603.309	O_Sp_90Mhz
704.408	O_Sp_90Mhz
607.569	O_Sp_90Mhz
567.22	O_Sp_90Mhz
574.363	O_Sp_90Mhz
627.628	O_Sp_90Mhz
721.828	O_Sp_90Mhz
757.212	O_Sp_90Mhz
644.157	O_Sp_90Mhz
743.079	O_Sp_90Mhz
751.583	O_Sp_90Mhz
693.247	O_Sp_90Mhz
734.536	O_Sp_90Mhz
700.759	O_Sp_90Mhz
623.179	O_Sp_90Mhz
748.078	O_Sp_90Mhz
728.188	O_Sp_90Mhz
592.527	O_Sp_90Mhz
694.995	O_Sp_90Mhz
750.15	O_Sp_90Mhz
693.567	O_Sp_90Mhz
644.355	O_Sp_90Mhz
704.439	O_Sp_90Mhz
688.267	O_Sp_90Mhz
762.528	O_Sp_90Mhz
642.207	O_Sp_90Mhz
634.692	O_Sp_90Mhz
613.458	O_Sp_90Mhz
567.055	O_Sp_90Mhz
545.752	O_Sp_90Mhz
563.523	O_Sp_90Mhz
680.046	O_Sp_90Mhz
622.238	O_Sp_90Mhz
727.083	O_Sp_90Mhz
635.193	O_Sp_90Mhz
606.635	O_Sp_90Mhz
221.981	O_Sp_90Mhz
453.703	O_Sp_90Mhz
505.072	O_Sp_90Mhz
509.124	O_Sp_90Mhz
268.329	O_Sp_90Mhz
222.722	O_Sp_90Mhz
482.509	O_Sp_90Mhz
360.562	O_Sp_90Mhz
454.321	O_Sp_90Mhz
391.918	O_Sp_90Mhz
391.528	O_Sp_90Mhz
193.046	O_Sp_90Mhz
304.862	O_Sp_90Mhz
500.915	O_Sp_90Mhz
519.607	O_Sp_90Mhz
466.91	O_Sp_90Mhz
557.421	O_Sp_90Mhz
72.863	O_Sp_90Mhz
0.0	O_Sp_90Mhz
45.076	O_Sp_90Mhz
49.92	O_Sp_90Mhz
0.51	O_Sp_90Mhz
279.303	O_Sp_90Mhz
458.965	O_Sp_90Mhz
547.205	O_Sp_90Mhz
673.239	O_Sp_90Mhz
671.143	O_Sp_90Mhz
560.024	O_Sp_90Mhz
638.802	O_Sp_90Mhz
690.426	O_Sp_90Mhz
649.944	O_Sp_90Mhz
660.628	O_Sp_90Mhz
696.614	O_Sp_90Mhz
686.616	O_Sp_90Mhz
586.91	O_Sp_90Mhz
533.037	O_Sp_90Mhz
569.145	O_Sp_90Mhz
525.673	O_Sp_90Mhz
613.907	O_Sp_90Mhz
657.73	O_Sp_90Mhz
670.506	O_Sp_90Mhz
693.83	O_Sp_90Mhz
627.465	O_Sp_90Mhz
692.494	O_Sp_90Mhz
703.478	O_Sp_90Mhz
654.783	O_Sp_90Mhz
585.392	O_Sp_90Mhz
613.092	O_Sp_90Mhz
538.131	O_Sp_90Mhz
610.805	O_Sp_90Mhz
512.281	O_Sp_90Mhz
561.152	O_Sp_90Mhz
594.133	O_Sp_90Mhz
595.601	O_Sp_90Mhz
570.547	O_Sp_90Mhz
646.28	O_Sp_90Mhz
592.497	O_Sp_90Mhz
624.172	O_Sp_90Mhz
688.55	O_Sp_90Mhz
567.872	O_Sp_90Mhz
712.748	O_Sp_90Mhz
643.16	O_Sp_90Mhz
647.384	O_Sp_90Mhz
637.038	O_Sp_90Mhz
591.238	O_Sp_90Mhz
613.811	O_Sp_90Mhz
722.736	O_Sp_90Mhz
708.474	O_Sp_90Mhz
626.907	O_Sp_90Mhz
613.492	O_Sp_90Mhz
576.199	O_Sp_90Mhz
640.509	O_Sp_90Mhz
711.783	O_Sp_90Mhz
602.714	O_Sp_90Mhz
682.348	O_Sp_90Mhz
564.547	O_Sp_90Mhz
510.679	O_Sp_90Mhz
477.32	O_Sp_90Mhz
486.497	O_Sp_90Mhz
260.403	O_Sp_90Mhz
489.768	O_Sp_90Mhz
587.089	O_Sp_90Mhz
702.536	O_Sp_90Mhz
617.012	O_Sp_90Mhz
603.506	O_Sp_90Mhz
654.855	O_Sp_90Mhz
627.283	O_Sp_90Mhz
612.673	O_Sp_90Mhz
516.94	O_Sp_90Mhz
600.525	O_Sp_90Mhz
551.337	O_Sp_90Mhz
522.393	O_Sp_90Mhz
363.733	O_Sp_90Mhz
614.523	O_Sp_90Mhz
577.685	O_Sp_90Mhz
545.698	O_Sp_90Mhz
532.469	O_Sp_90Mhz
477.698	O_Sp_90Mhz
393.993	O_Sp_90Mhz
469.968	O_Sp_90Mhz
201.308	O_Sp_90Mhz
1.596	O_Sp_90Mhz
371.443	O_Sp_90Mhz
438.624	O_Sp_90Mhz
455.093	O_Sp_90Mhz
381.296	O_Sp_90Mhz
477.133	O_Sp_90Mhz
478.202	O_Sp_90Mhz
600.791	O_Sp_90Mhz
552.93	O_Sp_90Mhz
563.771	O_Sp_90Mhz
516.826	O_Sp_90Mhz
656.375	O_Sp_90Mhz
636.424	O_Sp_90Mhz
612.153	O_Sp_90Mhz
597.855	O_Sp_90Mhz
687.448	O_Sp_90Mhz
575.156	O_Sp_90Mhz
578.415	O_Sp_90Mhz
504.232	O_Sp_90Mhz
410.268	O_Sp_90Mhz
579.742	O_Sp_90Mhz
625.89	O_Sp_90Mhz
523.083	O_Sp_90Mhz
551.31	O_Sp_90Mhz
601.103	O_Sp_90Mhz
670.32	O_Sp_90Mhz
558.983	O_Sp_90Mhz
585.342	O_Sp_90Mhz
538.726	O_Sp_90Mhz
524.509	O_Sp_90Mhz
507.296	O_Sp_90Mhz
553.509	O_Sp_90Mhz
655.723	O_Sp_90Mhz
680.187	O_Sp_90Mhz
699.285	O_Sp_90Mhz
662.209	O_Sp_90Mhz
696.585	O_Sp_90Mhz
635.2	O_Sp_90Mhz
605.77	O_Sp_90Mhz
565.651	O_Sp_90Mhz
682.438	O_Sp_90Mhz
685.553	O_Sp_90Mhz
632.738	O_Sp_90Mhz
710.815	O_Sp_90Mhz
762.859	O_Sp_90Mhz
769.56	O_Sp_90Mhz
781.216	O_Sp_90Mhz
618.362	O_Sp_90Mhz
507.886	O_Sp_90Mhz
625.232	O_Sp_90Mhz
643.616	O_Sp_90Mhz
569.992	O_Sp_90Mhz
575.589	O_Sp_90Mhz
693.218	O_Sp_90Mhz
664.745	O_Sp_90Mhz
599.697	O_Sp_90Mhz
582.115	O_Sp_90Mhz
620.76	O_Sp_90Mhz
611.818	O_Sp_90Mhz
709.28	O_Sp_90Mhz
591.734	O_Sp_90Mhz
579.389	O_Sp_90Mhz
609.186	O_Sp_90Mhz
559.151	O_Sp_90Mhz
547.905	O_Sp_90Mhz
598.679	O_Sp_90Mhz
633.861	O_Sp_90Mhz
452.617	O_Sp_90Mhz
622.178	O_Sp_90Mhz
609.765	O_Sp_90Mhz
519.725	O_Sp_90Mhz
414.974	O_Sp_90Mhz
520.405	O_Sp_90Mhz
475.582	O_Sp_90Mhz
604.076	O_Sp_90Mhz
574.985	O_Sp_90Mhz
557.428	O_Sp_90Mhz
629.99	O_Sp_90Mhz
596.637	O_Sp_90Mhz
699.32	O_Sp_90Mhz
718.468	O_Sp_90Mhz
719.301	O_Sp_90Mhz
699.482	O_Sp_90Mhz
552.638	O_Sp_90Mhz
580.743	O_Sp_90Mhz
606.187	O_Sp_90Mhz
543.222	O_Sp_90Mhz
601.857	O_Sp_90Mhz
745.236	O_Sp_90Mhz
577.605	O_Sp_90Mhz
547.472	O_Sp_90Mhz
656.715	O_Sp_90Mhz
627.14	O_Sp_90Mhz
691.977	O_Sp_90Mhz
655.6	O_Sp_90Mhz
646.048	O_Sp_90Mhz
655.529	O_Sp_90Mhz
620.537	O_Sp_90Mhz
634.657	O_Sp_90Mhz
643.813	O_Sp_90Mhz
634.517	O_Sp_90Mhz
614.773	O_Sp_90Mhz
628.798	O_Sp_90Mhz
648.9	O_Sp_90Mhz
583.536	O_Sp_90Mhz
531.903	O_Sp_90Mhz
568.678	O_Sp_90Mhz
547.776	O_Sp_90Mhz
488.545	O_Sp_90Mhz
439.551	O_Sp_90Mhz
400.773	O_Sp_90Mhz
497.328	O_Sp_90Mhz
448.753	O_Sp_90Mhz
480.659	O_Sp_90Mhz
425.421	O_Sp_90Mhz
537.184	O_Sp_90Mhz
555.476	O_Sp_90Mhz
634.628	O_Sp_90Mhz
582.375	O_Sp_90Mhz
564.281	O_Sp_90Mhz
639.109	O_Sp_90Mhz
701.232	O_Sp_90Mhz
640.307	O_Sp_90Mhz
624.543	O_Sp_90Mhz
641.621	O_Sp_90Mhz
648.415	O_Sp_90Mhz
684.517	O_Sp_90Mhz
695.082	O_Sp_90Mhz
725.176	O_Sp_90Mhz
661.692	O_Sp_90Mhz
679.445	O_Sp_90Mhz
645.148	O_Sp_90Mhz
676.868	O_Sp_90Mhz
710.894	O_Sp_90Mhz
728.599	O_Sp_90Mhz
777.551	O_Sp_90Mhz
645.877	O_Sp_90Mhz
570.994	O_Sp_90Mhz
684.04	O_Sp_90Mhz
715.304	O_Sp_90Mhz
613.364	O_Sp_90Mhz
569.014	O_Sp_90Mhz
584.622	O_Sp_90Mhz
521.235	O_Sp_90Mhz
268.337	O_Sp_90Mhz
541.787	O_Sp_90Mhz
603.911	O_Sp_90Mhz
646.293	O_Sp_90Mhz
609.905	O_Sp_90Mhz
631.717	O_Sp_90Mhz
616.029	O_Sp_90Mhz
823.219	O_Sp_90Mhz
694.836	O_Sp_90Mhz
716.799	O_Sp_90Mhz
742.906	O_Sp_90Mhz
703.493	O_Sp_90Mhz
657.121	O_Sp_90Mhz
720.29	O_Sp_90Mhz
768.887	O_Sp_90Mhz
856.108	O_Sp_90Mhz
757.403	O_Sp_90Mhz
765.534	O_Sp_90Mhz
838.489	O_Sp_90Mhz
661.127	O_Sp_90Mhz
722.642	O_Sp_90Mhz
718.653	O_Sp_90Mhz
733.689	O_Sp_90Mhz
749.654	O_Sp_90Mhz
713.734	O_Sp_90Mhz
603.09	O_Sp_90Mhz
714.693	O_Sp_90Mhz
628.831	O_Sp_90Mhz
743.14	O_Sp_90Mhz
809.262	O_Sp_90Mhz
670.553	O_Sp_90Mhz
650.488	O_Sp_90Mhz
674.891	O_Sp_90Mhz
747.695	O_Sp_90Mhz
653.403	O_Sp_90Mhz
646.671	O_Sp_90Mhz
759.498	O_Sp_90Mhz
680.205	O_Sp_90Mhz
657.896	O_Sp_90Mhz
762.279	O_Sp_90Mhz
705.535	O_Sp_90Mhz
634.957	O_Sp_90Mhz
755.665	O_Sp_90Mhz
733.726	O_Sp_90Mhz
650.281	O_Sp_90Mhz
727.68	O_Sp_90Mhz
735.655	O_Sp_90Mhz
742.036	O_Sp_90Mhz
652.853	O_Sp_90Mhz
601.568	O_Sp_90Mhz
519.144	O_Sp_90Mhz
543.437	O_Sp_90Mhz
526.552	O_Sp_90Mhz
0.438	O_Sp_90Mhz
5.422	O_Sp_90Mhz
406.593	O_Sp_90Mhz
735.028	O_Sp_90Mhz
758.274	O_Sp_90Mhz
753.256	O_Sp_90Mhz
783.899	O_Sp_90Mhz
696.715	O_Sp_90Mhz
742.932	O_Sp_90Mhz
647.77	O_Sp_90Mhz
677.584	O_Sp_90Mhz
750.614	O_Sp_90Mhz
638.386	O_Sp_90Mhz
687.773	O_Sp_90Mhz
789.342	O_Sp_90Mhz
758.429	O_Sp_90Mhz
751.908	O_Sp_90Mhz
735.888	O_Sp_90Mhz
681.318	O_Sp_90Mhz
750.996	O_Sp_90Mhz
709.105	O_Sp_90Mhz
607.521	O_Sp_90Mhz
687.081	O_Sp_90Mhz
707.304	O_Sp_90Mhz
673.888	O_Sp_90Mhz
320.876	O_Sp_90Mhz
2.118	O_Sp_90Mhz
71.416	O_Sp_90Mhz
537.029	O_Sp_90Mhz
603.687	O_Sp_90Mhz
719.392	O_Sp_90Mhz
677.459	O_Sp_90Mhz
707.391	O_Sp_90Mhz
694.444	O_Sp_90Mhz
700.433	O_Sp_90Mhz
758.263	O_Sp_90Mhz
740.537	O_Sp_90Mhz
805.557	O_Sp_90Mhz
712.032	O_Sp_90Mhz
654.755	O_Sp_90Mhz
696.549	O_Sp_90Mhz
717.284	O_Sp_90Mhz
669.818	O_Sp_90Mhz
708.509	O_Sp_90Mhz
711.492	O_Sp_90Mhz
722.057	O_Sp_90Mhz
671.796	O_Sp_90Mhz
726.145	O_Sp_90Mhz
784.009	O_Sp_90Mhz
736.099	O_Sp_90Mhz
919.091	O_Sp_90Mhz
777.18	O_Sp_90Mhz
805.036	O_Sp_90Mhz
805.684	O_Sp_90Mhz
768.242	O_Sp_90Mhz
688.265	O_Sp_90Mhz
700.332	O_Sp_90Mhz
675.364	O_Sp_90Mhz
599.744	O_Sp_90Mhz
686.072	O_Sp_90Mhz
686.816	O_Sp_90Mhz
645.347	O_Sp_90Mhz
713.469	O_Sp_90Mhz
777.479	O_Sp_90Mhz
762.239	O_Sp_90Mhz
680.495	O_Sp_90Mhz
788.286	O_Sp_90Mhz
653.231	O_Sp_90Mhz
794.143	O_Sp_90Mhz
739.772	O_Sp_90Mhz
781.193	O_Sp_90Mhz
820.421	O_Sp_90Mhz
784.504	O_Sp_90Mhz
789.849	O_Sp_90Mhz
760.668	O_Sp_90Mhz
765.513	O_Sp_90Mhz
744.735	O_Sp_90Mhz
842.046	O_Sp_90Mhz
808.68	O_Sp_90Mhz
722.142	O_Sp_90Mhz
781.534	O_Sp_90Mhz
659.386	O_Sp_90Mhz
720.734	O_Sp_90Mhz
730.232	O_Sp_90Mhz
714.693	O_Sp_90Mhz
755.246	O_Sp_90Mhz
781.086	O_Sp_90Mhz
801.77	O_Sp_90Mhz
581.73	O_Sp_90Mhz
747.12	O_Sp_90Mhz
689.695	O_Sp_90Mhz
997.145	O_Sp_90Mhz
755.286	O_Sp_90Mhz
819.259	O_Sp_90Mhz
810.864	O_Sp_90Mhz
715.593	O_Sp_90Mhz
681.507	O_Sp_90Mhz
804.949	O_Sp_90Mhz
745.302	O_Sp_90Mhz
807.312	O_Sp_90Mhz
838.56	O_Sp_90Mhz
688.841	O_Sp_90Mhz
696.924	O_Sp_90Mhz
775.816	O_Sp_90Mhz
721.037	O_Sp_90Mhz
769.968	O_Sp_90Mhz
831.786	O_Sp_90Mhz
806.844	O_Sp_90Mhz
704.954	O_Sp_90Mhz
718.617	O_Sp_90Mhz
618.893	O_Sp_90Mhz
700.044	O_Sp_90Mhz
767.026	O_Sp_90Mhz
720.919	O_Sp_90Mhz
677.401	O_Sp_90Mhz
670.481	O_Sp_90Mhz
753.801	O_Sp_90Mhz
652.658	O_Sp_90Mhz
726.501	O_Sp_90Mhz
686.925	O_Sp_90Mhz
719.597	O_Sp_90Mhz
615.396	O_Sp_90Mhz
767.637	O_Sp_90Mhz
681.636	O_Sp_90Mhz
756.805	O_Sp_90Mhz
707.472	O_Sp_90Mhz
716.241	O_Sp_90Mhz
727.517	O_Sp_90Mhz
726.214	O_Sp_90Mhz
809.433	O_Sp_90Mhz
728.3	O_Sp_90Mhz
741.194	O_Sp_90Mhz
673.539	O_Sp_90Mhz
674.312	O_Sp_90Mhz
736.167	O_Sp_90Mhz
705.398	O_Sp_90Mhz
611.168	O_Sp_90Mhz
650.13	O_Sp_90Mhz
756.197	O_Sp_90Mhz
696.313	O_Sp_90Mhz
699.36	O_Sp_90Mhz
726.623	O_Sp_90Mhz
685.009	O_Sp_90Mhz
791.303	O_Sp_90Mhz
773.631	O_Sp_90Mhz
767.007	O_Sp_90Mhz
739.455	O_Sp_90Mhz
821.067	O_Sp_90Mhz
735.706	O_Sp_90Mhz
734.657	O_Sp_90Mhz
796.206	O_Sp_90Mhz
740.808	O_Sp_90Mhz
704.686	O_Sp_90Mhz
756.593	O_Sp_90Mhz
757.956	O_Sp_90Mhz
681.833	O_Sp_90Mhz
749.273	O_Sp_90Mhz
720.633	O_Sp_90Mhz
768.173	O_Sp_90Mhz
705.397	O_Sp_90Mhz
793.454	O_Sp_90Mhz
645.472	O_Sp_90Mhz
770.778	O_Sp_90Mhz
713.894	O_Sp_90Mhz
803.648	O_Sp_90Mhz
707.341	O_Sp_90Mhz
825.297	O_Sp_90Mhz
816.658	O_Sp_90Mhz
710.705	O_Sp_90Mhz
832.081	O_Sp_90Mhz
719.615	O_Sp_90Mhz
723.955	O_Sp_90Mhz
680.849	O_Sp_90Mhz
755.328	O_Sp_90Mhz
724.411	O_Sp_90Mhz
699.657	O_Sp_90Mhz
770.043	O_Sp_90Mhz
709.158	O_Sp_90Mhz
796.905	O_Sp_90Mhz
745.305	O_Sp_90Mhz
678.662	O_Sp_90Mhz
784.297	O_Sp_90Mhz
647.752	O_Sp_90Mhz
706.425	O_Sp_90Mhz
673.781	O_Sp_90Mhz
680.531	O_Sp_90Mhz
724.711	O_Sp_90Mhz
710.182	O_Sp_90Mhz
728.781	O_Sp_90Mhz
805.088	O_Sp_90Mhz
677.637	O_Sp_90Mhz
695.287	O_Sp_90Mhz
826.141	O_Sp_90Mhz
642.294	O_Sp_90Mhz
677.871	O_Sp_90Mhz
702.834	O_Sp_90Mhz
692.851	O_Sp_90Mhz
758.054	O_Sp_90Mhz
862.202	O_Sp_90Mhz
701.95	O_Sp_90Mhz
758.644	O_Sp_90Mhz
732.895	O_Sp_90Mhz
730.452	O_Sp_90Mhz
720.448	O_Sp_90Mhz
749.321	O_Sp_90Mhz
737.848	O_Sp_90Mhz
839.89	O_Sp_90Mhz
754.197	O_Sp_90Mhz
732.685	O_Sp_90Mhz
740.411	O_Sp_90Mhz
714.076	O_Sp_90Mhz
685.07	O_Sp_90Mhz
739.943	O_Sp_90Mhz
636.124	O_Sp_90Mhz
649.19	O_Sp_90Mhz
724.75	O_Sp_90Mhz
671.578	O_Sp_90Mhz
582.811	O_Sp_90Mhz
539.736	O_Sp_90Mhz
709.735	O_Sp_90Mhz
766.108	O_Sp_90Mhz
727.875	O_Sp_90Mhz
667.54	O_Sp_90Mhz
741.885	O_Sp_90Mhz
707.762	O_Sp_90Mhz
700.843	O_Sp_90Mhz
723.264	O_Sp_90Mhz
776.119	O_Sp_90Mhz
750.625	O_Sp_90Mhz
782.909	O_Sp_90Mhz
696.163	O_Sp_90Mhz
772.944	O_Sp_90Mhz
799.603	O_Sp_90Mhz
718.886	O_Sp_90Mhz
782.173	O_Sp_90Mhz
559.464	O_Sp_90Mhz
781.335	O_Sp_90Mhz
828.881	O_Sp_90Mhz
633.337	O_Sp_90Mhz
804.656	O_Sp_90Mhz
758.069	O_Sp_90Mhz
460.522	O_Sp_90Mhz
736.638	O_Sp_90Mhz
749.512	O_Sp_90Mhz
791.135	O_Sp_90Mhz
838.08	O_Sp_90Mhz
838.457	O_Sp_90Mhz
846.602	O_Sp_90Mhz
745.423	O_Sp_90Mhz
806.874	O_Sp_90Mhz
796.364	O_Sp_90Mhz
831.348	O_Sp_90Mhz
829.014	O_Sp_90Mhz
690.897	O_Sp_90Mhz
845.987	O_Sp_90Mhz
928.136	O_Sp_90Mhz
807.943	O_Sp_90Mhz
768.252	O_Sp_90Mhz
716.797	O_Sp_90Mhz
812.309	O_Sp_90Mhz
824.635	O_Sp_90Mhz
791.115	O_Sp_90Mhz
800.443	O_Sp_90Mhz
692.26	O_Sp_90Mhz
587.95	O_Sp_90Mhz
655.359	O_Sp_90Mhz
770.626	O_Sp_90Mhz
786.726	O_Sp_90Mhz
715.669	O_Sp_90Mhz
758.846	O_Sp_90Mhz
823.103	O_Sp_90Mhz
746.275	O_Sp_90Mhz
672.935	O_Sp_90Mhz
809.825	O_Sp_90Mhz
693.332	O_Sp_90Mhz
695.994	O_Sp_90Mhz
880.745	O_Sp_90Mhz
746.448	O_Sp_90Mhz
759.99	O_Sp_90Mhz
717.889	O_Sp_90Mhz
722.132	O_Sp_90Mhz
781.898	O_Sp_90Mhz
825.516	O_Sp_90Mhz
626.924	O_Sp_90Mhz
793.831	O_Sp_90Mhz
679.14	O_Sp_90Mhz
696.487	O_Sp_90Mhz
727.392	O_Sp_90Mhz
790.895	O_Sp_90Mhz
864.514	O_Sp_90Mhz
0.0	O_Sp_90Mhz
786.46	O_Sp_90Mhz
809.988	O_Sp_90Mhz
821.054	O_Sp_90Mhz
772.816	O_Sp_90Mhz
817.518	O_Sp_90Mhz
819.383	O_Sp_90Mhz
923.236	O_Sp_90Mhz
706.346	O_Sp_90Mhz
769.85	O_Sp_90Mhz
721.782	O_Sp_90Mhz
732.314	O_Sp_90Mhz
759.583	O_Sp_90Mhz
772.057	O_Sp_90Mhz
791.182	O_Sp_90Mhz
664.771	O_Sp_90Mhz
702.059	O_Sp_90Mhz
763.422	O_Sp_90Mhz
759.365	O_Sp_90Mhz
915.041	O_Sp_90Mhz
710.473	O_Sp_90Mhz
734.365	O_Sp_90Mhz
830.069	O_Sp_90Mhz
709.101	O_Sp_90Mhz
663.03	O_Sp_90Mhz
645.783	O_Sp_90Mhz
767.891	O_Sp_90Mhz
653.656	O_Sp_90Mhz
793.303	O_Sp_90Mhz
787.168	O_Sp_90Mhz
725.019	O_Sp_90Mhz
745.308	O_Sp_90Mhz
806.364	O_Sp_90Mhz
833.664	O_Sp_90Mhz
809.662	O_Sp_90Mhz
812.607	O_Sp_90Mhz
814.621	O_Sp_90Mhz
847.883	O_Sp_90Mhz
796.363	O_Sp_90Mhz
708.939	O_Sp_90Mhz
818.475	O_Sp_90Mhz
741.115	O_Sp_90Mhz
859.872	O_Sp_90Mhz
829.63	O_Sp_90Mhz
787.935	O_Sp_90Mhz
741.891	O_Sp_90Mhz
698.669	O_Sp_90Mhz
1072.956	O_Sp_90Mhz
763.892	O_Sp_90Mhz
765.114	O_Sp_90Mhz
679.367	O_Sp_90Mhz
757.878	O_Sp_90Mhz
680.801	O_Sp_90Mhz
604.284	O_Sp_90Mhz
491.572	O_Sp_90Mhz
606.626	O_Sp_90Mhz
501.471	O_Sp_90Mhz
579.656	O_Sp_90Mhz
345.507	O_Sp_90Mhz
380.397	O_Sp_90Mhz
394.243	O_Sp_90Mhz
444.533	O_Sp_90Mhz
653.334	O_Sp_90Mhz
425.604	O_Sp_90Mhz
529.268	O_Sp_90Mhz
271.701	O_Sp_90Mhz
254.644	O_Sp_90Mhz
334.154	O_Sp_90Mhz
427.135	O_Sp_90Mhz
632.828	O_Sp_90Mhz
480.931	O_Sp_90Mhz
478.076	O_Sp_90Mhz
512.706	O_Sp_90Mhz
451.039	O_Sp_90Mhz
701.891	O_Sp_90Mhz
494.638	O_Sp_90Mhz
531.342	O_Sp_90Mhz
0.263	O_Sp_90Mhz
104.554	O_Sp_90Mhz
704.793	O_Sp_90Mhz
247.824	O_Sp_90Mhz
346.899	O_Sp_90Mhz
613.352	O_Sp_90Mhz
679.492	O_Sp_90Mhz
536.562	O_Sp_90Mhz
469.128	O_Sp_90Mhz
336.61	O_Sp_90Mhz
1.601	O_Sp_90Mhz
493.173	O_Sp_90Mhz
551.805	O_Sp_90Mhz
667.288	O_Sp_90Mhz
480.525	O_Sp_90Mhz
397.349	O_Sp_90Mhz
288.232	O_Sp_90Mhz
391.915	O_Sp_90Mhz
647.954	O_Sp_90Mhz
391.094	O_Sp_90Mhz
678.847	O_Sp_90Mhz
354.83	O_Sp_90Mhz
394.07	O_Sp_90Mhz
466.143	O_Sp_90Mhz
347.642	O_Sp_90Mhz
508.483	O_Sp_90Mhz
258.418	O_Sp_90Mhz
121.009	O_Sp_90Mhz
425.98	O_Sp_90Mhz
728.323	O_Sp_90Mhz
788.23	O_Sp_90Mhz
788.185	O_Sp_90Mhz
787.928	O_Sp_90Mhz
731.061	O_Sp_90Mhz
830.287	O_Sp_90Mhz
811.393	O_Sp_90Mhz
735.806	O_Sp_90Mhz
894.903	O_Sp_90Mhz
679.311	O_Sp_90Mhz
769.161	O_Sp_90Mhz
701.262	O_Sp_90Mhz
785.58	O_Sp_90Mhz
706.382	O_Sp_90Mhz
633.671	O_Sp_90Mhz
788.44	O_Sp_90Mhz
710.223	O_Sp_90Mhz
656.998	O_Sp_90Mhz
771.279	O_Sp_90Mhz
718.39	O_Sp_90Mhz
683.38	O_Sp_90Mhz
674.948	O_Sp_90Mhz
697.487	O_Sp_90Mhz
693.661	O_Sp_90Mhz
729.189	O_Sp_90Mhz
737.759	O_Sp_90Mhz
608.477	O_Sp_90Mhz
695.171	O_Sp_90Mhz
668.469	O_Sp_90Mhz
649.52	O_Sp_90Mhz
812.997	O_Sp_90Mhz
729.777	O_Sp_90Mhz
737.254	O_Sp_90Mhz
664.271	O_Sp_90Mhz
293.44	O_Sp_90Mhz
422.399	O_Sp_90Mhz
389.58	O_Sp_90Mhz
331.574	O_Sp_90Mhz
394.708	O_Sp_90Mhz
662.566	O_Sp_90Mhz
362.862	O_Sp_90Mhz
397.395	O_Sp_90Mhz
343.027	O_Sp_90Mhz
0.086	O_Sp_90Mhz
478.167	O_Sp_90Mhz
672.449	O_Sp_90Mhz
377.794	O_Sp_90Mhz
235.598	O_Sp_90Mhz
536.159	O_Sp_90Mhz
717.254	O_Sp_90Mhz
586.74	O_Sp_90Mhz
743.338	O_Sp_90Mhz
802.489	O_Sp_90Mhz
397.632	O_Sp_90Mhz
601.204	O_Sp_90Mhz
622.99	O_Sp_90Mhz
370.904	O_Sp_90Mhz
350.916	O_Sp_90Mhz
386.406	O_Sp_90Mhz
604.378	O_Sp_90Mhz
601.439	O_Sp_90Mhz
691.689	O_Sp_90Mhz
834.29	O_Sp_90Mhz
647.829	O_Sp_90Mhz
703.35	O_Sp_90Mhz
793.926	O_Sp_90Mhz
682.154	O_Sp_90Mhz
670.919	O_Sp_90Mhz
720.109	O_Sp_90Mhz
693.545	O_Sp_90Mhz
815.697	O_Sp_90Mhz
765.471	O_Sp_90Mhz
655.587	O_Sp_90Mhz
693.081	O_Sp_90Mhz
638.175	O_Sp_90Mhz
627.058	O_Sp_90Mhz
732.83	O_Sp_90Mhz
773.36	O_Sp_90Mhz
722.606	O_Sp_90Mhz
610.707	O_Sp_90Mhz
672.043	O_Sp_90Mhz
608.209	O_Sp_90Mhz
561.949	O_Sp_90Mhz
617.017	O_Sp_90Mhz
712.761	O_Sp_90Mhz
748.96	O_Sp_90Mhz
773.05	O_Sp_90Mhz
715.683	O_Sp_90Mhz
611.911	O_Sp_90Mhz
548.603	O_Sp_90Mhz
744.052	O_Sp_90Mhz
747.708	O_Sp_90Mhz
618.676	O_Sp_90Mhz
686.036	O_Sp_90Mhz
134.877	O_Sp_90Mhz
1.731	O_Sp_90Mhz
192.876	O_Sp_90Mhz
408.328	O_Sp_90Mhz
244.359	O_Sp_90Mhz
483.206	O_Sp_90Mhz
730.892	O_Sp_90Mhz
719.345	O_Sp_90Mhz
765.624	O_Sp_90Mhz
910.565	O_Sp_90Mhz
804.404	O_Sp_90Mhz
776.584	O_Sp_90Mhz
829.442	O_Sp_90Mhz
817.226	O_Sp_90Mhz
777.794	O_Sp_90Mhz
783.777	O_Sp_90Mhz
835.188	O_Sp_90Mhz
903.779	O_Sp_90Mhz
801.602	O_Sp_90Mhz
758.965	O_Sp_90Mhz
819.771	O_Sp_90Mhz
750.271	O_Sp_90Mhz
853.208	O_Sp_90Mhz
846.468	O_Sp_90Mhz
806.591	O_Sp_90Mhz
889.512	O_Sp_90Mhz
945.191	O_Sp_90Mhz
818.126	O_Sp_90Mhz
828.609	O_Sp_90Mhz
742.053	O_Sp_90Mhz
817.981	O_Sp_90Mhz
848.263	O_Sp_90Mhz
